Date,WJ,CITIC,GY,EB,SH,BJ,ID(XY),CS,NJ,HZ,JS,WX,Merchants,MS,HX,PD,BOC,HS,CRCB,BANKCOMM,JY,NB,PSBC,ICBC,ABC,CCB,PA
2019/2/25,6.881958,5.958642,8.739323,3.885041,8.970162,5.815324,16.281914,7.310055,6.783035,8.341861,6.357216,6.161333,30.716303,5.77095,7.848745,10.963719,3.2866,3.219356,3.828108,5.918465,4.997905,18.766733,4.365236,5.540656,3.398215,6.392145,12.414501
2019/2/26,6.709043,5.802078,8.407537,3.776368,8.679196,5.707633,15.987387,7.04389,6.637944,8.097616,6.211908,5.974342,29.743431,5.753139,7.717308,10.71538,3.269025,3.228528,3.78944,5.891965,4.887022,18.128277,4.319765,5.450711,3.354082,6.347382,12.06828
2019/2/27,7.167265,5.940222,8.706149,3.857873,8.870803,5.833272,16.318729,7.357585,6.810241,8.473377,6.438951,6.338974,29.951227,5.842196,7.848745,10.880939,3.216299,3.219356,3.812641,5.927299,5.188,18.524895,4.301576,5.441716,3.336429,6.329477,12.26612
2019/2/28,6.959771,6.032319,8.606614,3.830705,8.728876,5.761478,16.438383,7.272032,6.746763,8.276103,6.448033,6.142634,29.979565,5.815479,7.811192,10.79816,3.216299,3.173496,3.797174,5.821297,5.045429,18.669998,4.274293,5.432722,3.318776,6.248904,12.226552
2019/3/1,7.063518,6.400704,8.991485,3.984657,8.84952,5.887118,17.763762,7.452644,6.973469,8.417012,6.58426,6.226779,31.075226,5.957972,8.055291,11.055696,3.225086,3.182668,3.882243,5.85663,5.172164,19.037594,4.31067,5.423727,3.336429,6.257856,12.622234
2019/3/4,7.184555,6.363866,9.037935,4.066161,8.934682,5.949938,17.763762,7.500174,7.036946,8.454589,6.738649,6.338974,30.876873,6.002501,8.027126,11.055696,3.269025,3.182668,3.967312,6.095136,5.259285,19.26976,4.374331,5.441716,3.362908,6.338429,12.849751
2019/3/5,7.063518,6.308608,9.044568,4.048049,8.927578,5.949938,17.561274,7.661775,7.009741,8.388831,6.774976,6.348323,30.555731,6.011406,7.998961,11.018906,3.277813,3.136808,3.951845,6.059802,5.235523,19.182697,4.456179,5.450711,3.398215,6.37424,12.918995
2019/3/6,7.184555,6.25335,9.124204,4.057106,9.012739,5.967886,17.745354,7.71881,7.290857,8.482771,6.84763,6.488566,30.432943,6.011406,8.06468,11.055696,3.277813,3.173496,3.98278,5.997967,5.306809,19.443886,4.456179,5.4687,3.371735,6.37424,12.938779
2019/3/7,7.478516,6.170463,9.210462,3.948433,9.019835,5.887118,17.248337,8.298671,7.381539,8.633074,6.856712,6.638158,29.563969,5.922349,8.027126,10.926928,3.260237,3.155152,3.851309,5.936132,5.473142,19.260086,4.43799,5.459705,3.354082,6.338429,12.602449
2019/3/8,6.734986,5.829707,8.626513,3.776368,8.551457,5.653787,16.475199,7.471656,7.073219,7.975495,6.457115,5.993042,29.072811,5.699704,7.6422,10.577414,3.17236,3.109293,3.750772,5.768295,4.98207,18.524895,4.283388,5.288808,3.265816,6.16833,12.1672
2019/3/11,6.925191,5.838916,8.77914,3.776368,8.608232,5.662761,16.493607,7.614245,7.100424,8.125798,6.602423,6.161333,28.836678,5.726421,7.783026,10.549821,3.198723,3.109293,3.758507,5.785963,5.100879,18.86347,4.31067,5.315792,3.265816,6.222046,12.186984
2019/3/12,6.899257,5.866545,8.785774,3.785424,8.565646,5.671735,16.539627,7.937447,7.127629,8.135193,6.69324,6.245478,28.959465,5.744233,7.811192,10.522227,3.25145,3.164324,3.78944,5.83013,5.140476,18.86347,4.365236,5.405738,3.292296,6.320525,12.226552
2019/3/13,6.760921,5.829707,8.68624,3.767312,8.594034,5.671735,16.723707,7.585727,7.018809,8.370042,6.602423,6.095886,29.318392,5.735327,7.783026,10.522227,3.216299,3.118464,3.76624,5.821297,5.061273,18.931185,4.383425,5.36976,3.292296,6.266809,12.236444
2019/3/14,6.562071,5.838916,8.593339,3.740144,8.558553,5.635839,16.742115,7.319561,6.928127,8.097616,6.366298,6.189382,29.70565,5.735327,7.745472,10.540623,3.216299,3.136808,3.743039,5.812463,4.997905,18.882818,4.365236,5.36976,3.274643,6.239951,12.295797
2019/3/15,6.709043,5.857336,8.659698,3.740144,8.572751,5.61789,16.972218,7.386103,6.9644,8.153981,6.393543,6.236129,29.913446,5.744233,7.736084,10.51303,3.233874,3.164324,3.828108,5.918465,5.053356,18.834448,4.365236,5.36976,3.292296,6.266809,12.365041
2019/3/18,6.873313,5.958642,8.838867,3.821648,8.672101,5.707633,17.165501,7.557209,7.200174,8.285497,6.547933,6.376372,30.565178,5.824385,7.867523,10.660193,3.260237,3.182668,3.944111,5.909632,5.188,19.202047,4.365236,5.423727,3.301123,6.311572,12.770614
2019/3/19,6.873313,5.894174,8.812316,3.785424,8.643714,5.671735,17.128685,7.500174,7.21831,8.323071,6.511606,6.329624,30.253479,5.788762,7.839357,10.623403,3.269025,3.182668,3.998246,5.865464,5.211761,19.443886,4.392519,5.432722,3.301123,6.329477,12.65191
2019/3/20,6.933836,5.875755,8.858767,3.785424,8.629525,5.671735,17.07346,7.519186,7.272721,8.313679,6.502524,6.320275,30.480169,5.77095,7.867523,10.623403,3.233874,3.173496,3.975045,5.812463,5.219688,20.179075,4.374331,5.396743,3.274643,6.284714,12.612342
2019/3/21,6.907902,5.829707,8.825591,3.7492,8.608232,5.635839,16.834158,7.481162,7.299925,8.285497,6.475279,6.310925,30.206255,5.744233,7.839357,10.540623,3.216299,3.127636,3.928644,5.794796,5.188,20.014626,4.374331,5.36976,3.25699,6.222046,12.552989
2019/3/22,6.804145,5.802078,8.745956,3.722032,8.530165,5.626864,16.659281,7.348079,7.254584,8.200951,6.42987,6.21743,30.555731,5.717515,7.801803,10.476239,3.216299,3.14598,3.866776,5.785963,5.108797,20.004951,4.319765,5.360765,3.265816,6.213093,12.454069
2019/3/25,6.613949,5.663933,8.540255,3.640527,8.35985,5.483276,16.116241,7.138949,7.027878,8.050647,6.329971,6.030439,29.441179,5.60174,7.679754,10.145119,3.154785,3.090949,3.851309,5.70646,4.942463,19.782461,4.192445,5.234841,3.212857,6.09671,11.979251
2019/3/26,6.345932,5.617885,8.400904,3.622416,8.310171,5.456353,16.134651,6.872783,6.9644,7.84398,6.266398,5.880847,29.743431,5.575023,7.604646,10.200306,3.145997,3.072604,3.78944,5.671126,4.831572,19.182697,4.219728,5.216852,3.212857,6.087757,11.96936
2019/3/27,6.337287,5.663933,8.480529,3.640527,8.317265,5.465327,16.22669,6.863277,7.000673,7.881555,6.366298,5.918245,30.602961,5.566117,7.651587,10.191108,3.145997,3.05426,3.596101,5.671126,4.863261,19.521273,4.146975,5.225846,3.239337,6.141473,12.246337
2019/3/28,6.242184,5.608675,8.327902,3.622416,8.303076,5.42943,16.134651,6.901301,6.955332,7.815797,6.311807,5.834099,30.716303,5.521588,7.595257,10.145119,3.154785,3.081776,3.534234,5.67996,4.823655,19.550293,4.101503,5.216852,3.221684,6.105662,12.088064
2019/3/29,6.510192,5.792868,8.659698,3.712976,8.501777,5.564044,16.723707,7.129443,7.172969,8.088223,6.475279,6.095886,32.038651,5.646269,7.745472,10.375063,3.128422,3.090949,3.503299,5.67996,5.021667,20.546673,4.083314,5.171879,3.195204,6.025089,12.681585
2019/4/1,6.657173,5.894174,8.852133,3.767312,8.650808,5.635839,17.165501,7.395609,7.42688,8.219739,6.602423,6.273527,32.189781,5.753139,7.933241,10.522227,3.242662,3.109293,3.588368,5.750628,5.116714,21.475336,4.156069,5.315792,3.274643,6.177283,13.0377
2019/4/2,6.59665,5.857336,8.825591,3.758256,8.63662,5.61789,17.312765,7.291043,7.562903,8.144587,6.557014,6.226779,32.577042,5.744233,7.876911,10.522227,3.260237,3.118464,3.65797,5.715294,5.092952,21.630114,4.13788,5.306798,3.274643,6.159378,13.215755
2019/4/3,6.631239,5.884964,8.898584,3.776368,8.757263,5.644813,17.469233,7.414621,7.608245,8.191557,6.58426,6.264177,32.926517,5.788762,7.933241,10.577414,3.295388,3.164324,3.673437,5.688794,5.15632,22.05575,4.183351,5.342776,3.274643,6.195189,13.294891
2019/4/4,6.881958,5.986271,9.091019,3.830705,8.821133,5.698658,17.745354,7.756834,7.816814,8.313679,6.684159,6.376372,33.616028,5.842196,8.036515,10.770567,3.295388,3.127636,3.681171,5.803629,5.243451,22.539429,4.174257,5.342776,3.28347,6.230999,13.710357
2019/4/8,6.830089,6.041529,9.137468,3.857873,8.941777,5.752504,17.911026,7.813869,8.161407,8.407619,6.738649,6.367022,33.937172,5.886725,8.074069,10.779764,3.312963,3.136808,3.681171,5.847797,5.180082,23.013433,4.20154,5.360765,3.301123,6.275762,13.809278
2019/4/9,6.734986,5.97706,9.084386,3.83976,8.842416,5.752504,17.579681,7.832881,8.052588,8.360648,6.656914,6.432469,33.275993,5.842196,7.998961,10.614204,3.321751,3.109293,3.719838,5.865464,5.180082,22.49106,4.156069,5.315792,3.28347,6.257856,13.660897
2019/4/10,6.812799,5.921803,9.037935,3.776368,8.856614,5.725581,17.653315,8.013494,8.215816,8.257315,6.629668,6.357673,33.12487,5.815479,7.980184,10.559018,3.295388,3.127636,3.727572,5.865464,5.108797,22.384651,4.156069,5.270819,3.239337,6.195189,13.58176
2019/4/11,6.769565,5.866545,8.918492,3.740144,8.778546,5.662761,17.404804,8.089541,7.943769,8.172769,6.566096,6.301575,33.020969,5.779856,7.914465,10.549821,3.269025,3.090949,3.65797,5.777129,5.132559,22.384651,4.110597,5.243835,3.177551,6.150425,13.393812
2019/4/12,6.588006,5.820497,9.018026,3.7492,8.877907,5.680709,17.469233,7.908928,8.025383,8.172769,6.557014,6.20808,32.869843,5.797668,7.923853,10.568215,3.269025,3.081776,3.627036,5.750628,5.053356,22.210526,4.13788,5.279814,3.177551,6.20414,13.275108
2019/4/15,6.484258,5.857336,9.091019,3.776368,8.806934,5.653787,17.634907,8.023,8.14327,8.182163,6.593341,6.198731,32.888737,5.788762,7.933241,10.549821,3.260237,3.118464,3.642503,5.777129,5.061273,22.46204,4.210634,5.261825,3.186378,6.186235,13.542192
2019/4/16,6.613949,6.124415,10.000138,3.930321,9.147572,5.833272,18.960285,8.289165,8.433454,8.501559,6.802221,6.42312,34.003288,5.957972,8.186729,10.991312,3.348114,3.109293,3.727572,5.883131,5.219688,22.829636,4.283388,5.423727,3.239337,6.427955,14.422584
2019/4/17,6.475614,6.105996,9.748005,3.966545,9.06242,5.815324,18.711777,8.118058,8.306498,8.426407,6.802221,6.41377,33.842716,5.913443,8.167953,10.954521,3.356902,3.118464,3.712105,5.927299,5.213043,22.355631,4.347048,5.450711,3.265816,6.41005,14.195067
2019/4/18,6.510192,6.023109,9.68827,3.903152,9.005646,5.752504,18.527695,8.013494,8.261157,8.426407,6.738649,6.367022,33.531017,5.886725,8.214895,10.954521,3.348114,3.118464,3.727572,5.936132,5.213043,22.365305,4.292482,5.396743,3.23051,6.320525,14.185175
2019/4/23,6.294053,5.848126,9.356427,3.83976,9.119185,5.644813,17.865005,7.67128,8.016315,8.210344,6.575178,6.198731,33.275993,5.762044,7.952018,10.761369,3.312963,3.090949,3.673437,5.83013,5.06,22.026728,4.283388,5.35177,3.204031,6.275762,13.91809
2019/4/24,6.337287,5.848126,9.422853,3.830705,9.06242,5.644813,17.855801,7.528692,8.052588,8.210344,6.557014,6.189382,33.814381,5.735327,7.980184,10.687787,3.2866,3.081776,3.642503,5.838964,5.079131,22.026728,4.228823,5.306798,3.195204,6.230999,14.284095
2019/4/25,6.181661,5.774449,9.217104,3.79448,8.870803,5.653787,17.717741,7.262526,7.834951,8.144587,6.457115,6.02109,33.464905,5.681893,7.839357,10.614204,3.269025,3.118464,3.642503,5.847797,4.916522,21.978361,4.192445,5.270819,3.177551,6.186235,13.977443
2019/4/26,6.147082,5.783659,9.190562,3.70392,8.68629,5.608916,17.441622,7.395609,7.599176,8.022466,6.384461,5.993042,32.45425,5.592834,7.717308,10.411854,3.277813,3.109293,3.650236,5.874298,4.887826,21.475336,4.256105,5.279814,3.177551,6.186235,13.641113
2019/5/6,5.835831,5.617885,8.772508,3.65864,8.73597,5.573019,17.800579,7.538198,7.535699,8.125798,6.629668,5.740604,32.029209,5.548306,7.229107,10.853347,3.242662,3.081776,3.598113,5.759461,4.753913,20.711123,4.356142,5.189868,3.151072,6.105662,12.731046
2019/5/7,5.922288,5.599465,8.799049,3.65864,8.608232,5.608916,17.607292,7.623751,7.680791,8.116405,6.738649,5.759304,31.840302,5.557211,7.125835,10.853347,3.207511,3.072604,3.742718,5.847797,4.801739,21.43664,4.347048,5.162884,3.124592,6.069852,12.810183
2019/5/8,5.809896,5.488949,8.633157,3.604304,8.388238,5.537122,17.147093,7.471656,7.726132,8.022466,6.720486,5.712556,31.292471,5.512682,7.069504,10.586611,3.163573,2.980885,3.615125,5.65346,4.734783,21.08839,4.31067,5.081933,3.089286,5.953468,12.463962
2019/5/9,5.809896,5.415273,8.513704,3.549967,8.232113,5.447379,16.585648,7.091419,7.490358,7.853373,6.538851,5.675158,30.621847,5.450342,7.060115,10.227899,3.084483,3.045089,3.53857,5.476789,4.782609,20.566019,4.237916,4.947015,3.0275,5.765464,12.028711
2019/5/10,5.930933,5.488949,8.719415,3.586191,8.366944,5.501225,17.009033,7.291043,7.635449,7.994283,6.738649,5.778002,31.745848,5.512682,7.144611,10.411854,3.084483,3.045089,3.530064,5.450288,4.85913,21.194801,4.183351,4.965004,3.018674,5.792322,12.543097
2019/5/14,5.818541,5.369224,8.546888,3.513743,8.168243,5.312765,16.714504,7.072407,7.52663,7.815797,6.765894,5.63776,30.754086,5.441436,7.013173,10.310678,3.049332,3.035917,3.453508,5.450288,4.763478,21.194801,4.119692,4.902042,2.983368,5.666986,12.355148
2019/5/15,5.870419,5.424482,8.666331,3.531855,8.225008,5.339687,17.082663,7.186478,7.662654,7.909737,6.784058,5.703206,31.76474,5.477059,7.107058,10.411854,3.066908,3.008401,3.47052,5.423788,4.811305,21.852604,4.128786,4.929025,2.965714,5.640128,12.780506
2019/5/16,5.870419,5.433692,8.672964,3.540911,8.217915,5.339687,17.07346,7.214996,7.653585,7.872161,6.747731,5.703206,31.802517,5.468153,7.125835,10.393459,3.075696,3.035917,3.445002,5.450288,4.792174,21.949341,4.065126,4.991988,2.974541,5.666986,12.711263
2019/5/17,5.567822,5.341595,8.473896,3.504687,8.054694,5.276868,16.834158,6.920313,7.517562,7.731251,6.629668,5.497517,31.462486,5.414719,7.022562,10.338272,3.066908,3.035917,3.436496,5.361953,4.639131,21.707502,4.046937,4.965004,2.948061,5.631175,12.305688
2019/5/20,5.334383,5.350805,8.434079,3.513743,8.090176,5.303791,16.760523,6.901301,7.236447,7.693675,6.502524,5.375973,31.434149,5.441436,7.03195,10.43025,3.084483,3.035917,3.419483,5.414954,4.533913,21.581743,4.128786,5.018971,2.956888,5.631175,12.246337
2019/5/21,5.334383,5.396853,8.553521,3.540911,8.132751,5.303791,16.880175,7.157961,7.37247,7.759434,6.620586,5.43207,31.76474,5.450342,7.097669,10.411854,3.128422,3.026745,3.453508,5.441454,4.553044,22.162159,4.146975,5.03696,2.992194,5.64908,12.424394
2019/5/22,5.256571,5.387643,8.500438,3.531855,8.090176,5.267893,16.75132,7.195984,7.590108,7.759434,6.647831,5.338575,31.670282,5.441436,7.069504,10.26469,3.145997,3.035917,3.453508,5.414954,4.476521,22.355631,4.156069,5.05495,2.983368,5.631175,12.26612
2019/5/23,5.204702,5.332386,8.420813,3.504687,7.969532,5.231997,16.613258,7.243514,7.590108,7.684281,6.593341,5.273129,31.500267,5.414719,7.022562,10.209504,3.10008,2.907509,3.42799,5.40612,4.4,21.920319,4.174257,5.027966,2.956888,5.57746,12.157309
2019/5/24,5.256571,5.360015,8.473896,3.495631,8.09727,5.258919,16.788136,7.319561,7.744268,7.759434,6.665996,5.329225,31.736401,5.43253,7.022562,10.218701,3.072067,2.879994,3.419483,5.450288,4.476521,21.862278,4.228823,5.05495,2.965714,5.595365,12.21666
2019/5/27,5.317094,5.406063,8.586705,3.522799,8.154045,5.294816,16.668484,7.376597,7.58104,7.825191,6.665996,5.44142,31.906416,5.468153,7.069504,10.319877,3.044055,2.86165,3.410978,5.40612,4.524348,22.104118,4.228823,5.03696,2.948061,5.559555,12.236444
2019/5/28,5.29116,5.369224,8.586705,3.549967,8.168243,5.303791,16.613258,7.100925,7.553835,7.806404,6.702322,5.422721,32.473141,5.503777,7.097669,10.384261,3.034717,2.870822,3.385459,5.37962,4.505218,22.742575,4.328859,4.982993,2.948061,5.54165,12.355148
2019/5/29,5.299804,5.341595,8.593339,3.504687,8.075986,5.249945,16.272711,7.005866,7.52663,7.759434,6.611505,5.478818,32.350349,5.459248,7.041338,10.227899,2.997367,2.852478,3.410978,5.344286,4.495652,22.684534,4.301576,4.973999,2.939235,5.505839,12.26612
2019/5/30,5.247926,5.332386,8.540255,3.513743,8.033401,5.249945,16.19908,6.94883,7.445016,7.721858,6.611505,5.43207,32.397575,5.459248,7.050727,10.218701,3.034717,2.870822,3.436496,5.450288,4.447826,22.500734,4.274293,5.03696,2.965714,5.550602,12.088064
2019/5/31,5.247926,5.323176,8.533612,3.477519,7.990825,5.205074,16.171467,6.882288,7.535699,7.712463,6.593341,5.412774,32.312569,5.441436,7.041338,10.237097,3.034717,2.852478,3.410978,5.423788,4.447826,22.442692,4.2652,5.03696,2.965714,5.550602,12.048496
2019/6/3,5.196057,5.369224,8.533612,3.522799,8.075986,5.231997,16.245098,6.796735,7.481289,7.703069,6.611505,5.335586,32.492035,5.494871,7.069504,10.375063,3.016042,2.870822,3.42799,5.353119,4.4,22.026728,4.2652,5.03696,2.983368,5.532697,11.771519
2019/6/4,5.196057,5.360015,8.434079,3.531855,8.090176,5.223022,16.263506,6.768218,7.481289,7.684281,6.575178,5.335586,32.142551,5.503777,7.069504,10.439447,2.997367,2.86165,3.393965,5.397287,4.409565,21.43664,4.16024,5.018971,2.983368,5.496886,11.722059
2019/6/5,5.204702,5.387643,8.420813,3.549967,8.09727,5.231997,16.392363,6.904752,7.481289,7.693675,6.547933,5.354883,32.06699,5.512682,7.078893,10.494634,2.988029,2.86165,3.42799,5.450288,4.41913,21.339905,4.122072,5.009977,3.001021,5.505839,11.840763
2019/6/6,5.170113,5.387643,8.36772,3.549967,8.139856,5.231997,16.438383,6.963267,7.435948,7.674888,6.566096,5.296992,32.019764,5.521588,7.050727,10.549821,2.988029,2.86165,3.402471,5.494455,4.361739,21.243168,4.093446,5.009977,3.018674,5.532697,11.791303
2019/6/10,5.196057,5.452111,8.480529,3.568079,8.175338,5.267893,16.73291,7.01203,7.445016,7.693675,6.602423,5.354883,32.813175,5.548306,7.107058,10.678589,3.02538,2.889166,3.453508,5.512123,4.4,21.920319,4.122072,5.108917,3.05398,5.64908,12.206769
2019/6/11,5.343028,5.507369,8.672964,3.595247,8.253395,5.312765,16.953808,7.148564,7.644518,7.815797,6.675077,5.489961,33.455452,5.592834,7.191554,10.830327,3.044055,2.889166,3.47052,5.565125,4.524348,22.43302,4.169781,5.189868,3.042604,5.720701,12.513421
2019/6/12,5.326334,5.46132,8.646422,3.604304,8.303076,5.267893,16.88938,7.070544,7.635449,7.778221,6.611505,5.422422,33.370449,5.583929,7.163389,11.001034,3.006705,2.879994,3.42799,5.512123,4.466957,22.403999,4.150697,5.15389,3.02388,5.64908,12.434285
2019/6/13,5.326334,5.442901,8.63979,3.586191,8.288887,5.240971,16.88938,7.070544,7.617312,7.787615,6.566096,5.422422,33.294884,5.592834,7.154,11.095869,3.006705,2.870822,3.436496,5.565125,4.466957,22.104118,4.188865,5.162884,3.014518,5.658033,12.454069
2019/6/14,5.239333,5.406063,8.580063,3.568079,8.253395,5.205074,16.88938,6.914505,7.472221,7.721858,6.566096,5.364531,33.389339,5.60174,7.125835,11.181222,2.988029,2.870822,3.42799,5.52979,4.41913,21.949341,4.179323,5.162884,3.005157,5.666986,12.355148
2019/6/17,5.297333,5.433692,8.54172,3.586191,8.260499,5.223022,16.972218,6.992525,7.517562,7.768828,6.566096,5.393476,33.625473,5.592834,7.144611,11.162255,2.988029,2.870822,3.393965,5.520957,4.495652,21.978361,4.207948,5.216852,3.005157,5.684891,12.533206
2019/6/18,5.268333,5.442901,8.45544,3.595247,8.274688,5.240971,17.018236,6.914505,7.508494,7.778221,6.566096,5.393476,34.022179,5.619552,7.154,11.209673,3.006705,2.870822,3.445002,5.591624,4.524348,22.017056,4.217491,5.270819,3.014518,5.747559,12.661802
2019/6/19,5.355333,5.47974,8.503373,3.622416,8.331463,5.267893,17.314621,7.158317,7.599176,7.806404,6.593341,5.441719,34.758915,5.646269,7.191554,11.266575,3.034717,2.870822,3.504545,5.688794,4.562609,22.413671,4.351076,5.360765,3.02388,5.85499,12.928886
2019/6/20,5.519667,5.571836,8.704694,3.65864,8.480494,5.348662,17.955196,7.441139,7.816814,7.956707,6.69324,5.576797,36.251282,5.699704,7.313603,11.570052,3.06273,2.898338,3.564089,5.70646,4.658261,23.642216,4.417869,5.333781,3.061328,5.908705,13.651006
2019/6/21,5.519667,5.608675,8.637587,3.649584,8.437908,5.348662,17.735296,7.392376,7.780541,7.956707,6.675077,5.586445,35.599552,5.690798,7.304215,11.465732,3.053392,2.889166,3.564089,5.70646,4.667826,23.013433,4.427411,5.333781,3.07069,5.881848,13.492733
2019/6/24,5.500333,5.581046,8.608827,3.667696,8.409521,5.330713,17.716175,7.480148,7.689858,7.919131,6.675077,5.567148,35.854576,5.70861,7.313603,11.40883,3.053392,2.898338,3.547076,5.759461,4.62,23.361681,4.446494,5.36976,3.07069,5.899753,13.542192
2019/6/25,5.442333,5.498159,8.445854,3.640527,8.388238,5.267893,17.324183,7.372871,7.553835,7.853373,6.58426,5.499609,34.12608,5.646269,7.229107,11.057935,3.016042,2.898338,3.504545,5.545909,4.543478,22.89735,4.398785,5.298707,3.033242,5.828132,13.285
2019/6/26,5.452,5.507369,8.417093,3.613169,8.409521,5.276868,17.324183,7.587426,7.508494,7.862767,6.602423,5.480312,33.502686,5.646269,7.229107,11.057935,3.034717,2.898338,3.53857,5.527267,4.524348,22.83931,4.408327,5.289261,3.033242,5.881848,13.37
2019/6/27,5.432666,5.534998,8.436267,3.613169,8.416626,5.285842,17.534519,7.675198,7.517562,7.872161,6.602423,5.489961,34.428326,5.664081,7.229107,11.038968,3.072067,2.898338,3.564089,5.573872,4.524348,23.216578,4.446494,5.364822,3.061328,5.980326,13.71
2019/6/28,5.355333,5.498159,8.292466,3.594302,8.409521,5.303791,17.486717,7.528911,7.490358,7.825191,6.593341,5.441719,33.984398,5.655175,7.229107,11.076902,3.081405,2.889166,3.615125,5.527267,4.476521,23.448746,4.427411,5.383712,3.061328,6.025089,13.78
2019/7/2,5.481,5.571836,8.51296,3.632037,8.700489,5.357636,17.639688,7.84099,7.680791,7.984889,6.665996,5.528555,34.494446,5.735327,7.304215,11.010516,3.090743,2.86165,3.657656,5.639118,4.543478,24.038834,4.47512,5.355377,3.061328,6.033564,14.18
2019/7/3,5.432666,5.581046,8.493787,3.650905,8.715222,5.375585,17.52496,7.68495,7.744268,7.994283,6.665996,5.480312,34.14497,5.753139,7.332381,10.963099,3.081405,2.865118,3.657656,5.601835,4.524348,23.593847,4.484662,5.298707,3.061328,5.958027,14.01
2019/7/4,5.432666,5.599465,8.608827,3.650905,8.571565,5.384559,17.486717,7.704455,7.798678,7.936213,6.69324,5.489961,34.07885,5.735327,7.332381,11.02,3.081405,2.883844,3.632138,5.573872,4.514782,23.003759,4.47512,5.270371,3.051966,5.948585,13.99
2019/7/5,5.519667,5.571836,8.608827,3.641471,8.590719,5.375585,17.467594,7.68495,7.807745,7.926535,6.656914,5.509258,34.44722,5.730622,7.322992,10.972582,3.06273,2.874481,3.589607,5.573872,4.524348,23.003759,4.484662,5.242036,3.042604,5.920258,13.92
2019/7/8,5.365,5.46132,8.436267,3.575434,8.504524,5.312765,17.008677,7.509406,7.662654,7.829752,6.566096,5.335586,33.587692,5.645933,7.219719,10.773425,3.034717,2.874481,3.53857,5.489984,4.4,22.471714,4.465578,5.204256,3.014518,5.84472,13.59
2019/7/9,5.355333,5.452111,8.359573,3.556566,8.494947,5.294816,17.037357,7.606931,7.644518,7.791039,6.575178,5.345234,33.332668,5.627113,7.21033,10.782909,3.016042,2.874481,3.496039,5.462022,4.390435,22.471714,4.436953,5.166475,3.014518,5.797509,13.59
2019/7/10,5.345667,5.406063,8.321227,3.566,8.41833,5.276868,16.94175,7.704455,7.52663,7.732969,6.538851,5.335586,33.172096,5.627113,7.172777,10.763942,3.02538,2.874481,3.504545,5.462022,4.380869,21.920502,4.465578,5.185365,3.02388,5.797509,13.56
2019/7/11,5.336,5.396853,8.321227,3.556566,8.41833,5.263661,17.008677,7.675198,7.535699,7.72329,6.547933,5.335586,33.908836,5.636523,7.186227,10.811359,3.034717,2.874481,3.530064,5.564551,4.371305,21.684269,4.503745,5.204256,3.042604,5.863605,13.54
2019/7/12,5.374667,5.46132,8.388333,3.584868,8.48537,5.301394,17.381546,7.792227,7.689858,7.762004,6.538402,5.422422,34.335606,5.674163,7.224656,10.925164,3.044055,2.893207,3.555582,5.536589,4.41913,22.481556,4.484662,5.213701,3.051966,5.901373,14.12
2019/7/15,5.403666,5.46132,8.417093,3.584868,8.466216,5.291961,17.486717,7.772722,7.689858,7.800717,6.490746,5.480312,34.238609,5.655343,7.224656,10.906197,3.044055,2.893207,3.547076,5.489984,4.447826,22.265011,4.465578,5.213701,3.051966,5.920258,14
2019/7/16,5.365,5.47974,8.417093,3.584868,8.475793,5.310827,17.371986,7.811733,7.671722,7.994283,6.500277,5.480312,34.24831,5.645933,7.234263,10.953615,3.053392,2.893207,3.521558,5.489984,4.438261,22.048462,4.541913,5.242036,3.051966,5.901373,13.75
2019/7/17,5.345667,5.47974,8.378747,3.566,8.447061,5.310827,17.266817,7.76297,7.671722,7.95557,6.509808,5.509258,34.151318,5.608294,7.195834,10.887229,3.044055,2.883844,3.530064,5.471343,4.428696,22.452026,4.47512,5.223146,3.051966,5.873047,13.69
2019/7/18,5.268333,5.452111,8.302053,3.547132,8.523678,5.282528,17.2955,7.675198,7.562903,7.887822,6.490746,5.422422,34.258011,5.608294,7.157405,10.896712,3.044055,2.865118,3.513052,5.480664,4.390435,22.36344,4.47512,5.204256,3.033242,5.84472,13.67
2019/7/19,5.287666,5.47974,8.359573,3.566,8.542833,5.32026,17.601444,7.782475,7.590108,7.8975,6.547933,5.489961,35.276436,5.645933,7.205441,10.982065,3.072067,2.893207,3.564089,5.564551,4.409565,23.042612,4.47512,5.270371,3.051966,5.901373,13.99
2019/7/22,5.181334,5.43184,8.31164,3.575434,8.475793,5.263661,17.563202,7.772722,7.599176,7.936213,6.547933,5.412774,35.276436,5.617703,7.17662,10.887229,3.044055,2.874481,3.513052,5.452701,4.352174,23.278845,4.398785,5.19481,3.014518,5.816394,13.85
2019/7/23,5.210333,5.46058,8.349987,3.584868,8.48537,5.273095,17.697054,7.928762,7.599176,7.974926,6.643244,5.480312,35.12125,5.627113,7.186227,10.896712,3.044055,2.874481,3.521558,5.471343,4.371305,22.993397,4.37016,5.223146,3.02388,5.835278,13.76
2019/7/24,5.249,5.52764,8.436267,3.594302,8.504524,5.282528,17.907391,8.075049,7.680791,7.984605,6.624182,5.480312,35.334633,5.645933,7.224656,10.991549,3.053392,2.949386,3.513052,5.44338,4.390435,23.2001,4.37016,5.232591,3.033242,5.825836,13.88
2019/7/25,5.278,5.60428,8.474613,3.632037,8.68649,5.32026,18.471478,8.153069,7.898428,8.091066,6.68137,5.5575,36.139675,5.692983,7.272693,11.266575,3.06273,2.921296,3.547076,5.434059,4.409565,23.633196,4.389243,5.260926,3.051966,5.84472,14.2
