Dateline,网上支付,,移动支付,,ATM机,,POS机,,中国银行业IT投资规模,,fintech_mktcap_adjusted,Fintech Index
2019/4/10,605.3861818,-0.004072637,85.70872727,-0.001517734,111,-0.000180164,3242.021636,0.000290938,1148.225847,0.000421151,0.068403391,0.012657912
2019/4/11,602.9156364,-0.004089291,85.57854545,-0.001520041,110.98,-0.000180196,3242.964727,0.000290854,1148.709322,0.000420974,0.068403341,0.012654062
2019/4/12,600.4450909,-0.004106082,85.44836364,-0.001522355,110.96,-0.000180229,3243.907818,0.000290769,1149.192797,0.000420796,0.06840329,0.012650184
2019/4/15,597.9745455,-0.004123011,85.31818182,-0.001524676,110.94,-0.000180261,3244.850909,0.000290685,1149.676271,0.00042062,0.068403239,0.012646277
2019/4/16,595.504,-0.004140081,85.188,-0.001527004,110.92,-0.000180294,3245.794,0.0002906,1150.159746,0.000420443,0.068403189,0.01264234
2019/4/17,593.0334545,-0.004157293,85.05781818,-0.00152934,110.9,-0.000180326,3246.737091,0.000290516,1150.64322,0.000420266,0.068403138,0.012638373
2019/4/18,590.5629091,-0.004174648,84.92763636,-0.001531682,110.88,-0.000180359,3247.680182,0.000290431,1151.126695,0.000420089,0.068403087,0.012634377
2019/4/23,588.0923636,-0.004192149,84.79745455,-0.001534032,110.86,-0.000180391,3248.623273,0.000290347,1151.610169,0.000419913,0.068403037,0.012630349
2019/4/24,585.6218182,-0.004209797,84.66727273,-0.001536389,110.84,-0.000180424,3249.566364,0.000290263,1152.093644,0.000419737,0.068402986,0.012626291
2019/4/25,583.1512727,-0.004227594,84.53709091,-0.001538753,110.82,-0.000180457,3250.509455,0.000290178,1152.577119,0.000419561,0.068402936,0.012622202
2019/4/26,580.6807273,-0.004245543,84.40690909,-0.001541124,110.8,-0.000180489,3251.452545,0.000290094,1153.060593,0.000419385,0.068402885,0.012618081
2019/5/6,578.2101818,-0.004263644,84.27672727,-0.001543503,110.78,-0.000180522,3252.395636,0.00029001,1153.544068,0.000419209,0.068402834,0.012613928
2019/5/7,575.7396364,-0.004281901,84.14654545,-0.001545889,110.76,-0.000180554,3253.338727,0.000289926,1154.027542,0.000419033,0.068402784,0.012609743
2019/5/8,573.2690909,-0.004300314,84.01636364,-0.001548282,110.74,-0.000180587,3254.281818,0.000289842,1154.511017,0.000418858,0.068402733,0.012605524
2019/5/9,570.7985455,-0.004318887,83.88618182,-0.001550683,110.72,-0.00018062,3255.224909,0.000289758,1154.994492,0.000418682,0.068402682,0.012601273
2019/5/10,568.328,-0.004337621,83.756,-0.001553092,110.7,-0.000180652,3256.168,0.000289674,1155.477966,0.000418507,0.068402632,0.012596988
2019/5/14,565.8574545,-0.004356517,83.62581818,-0.001555508,110.68,-0.000180685,3257.111091,0.00028959,1155.961441,0.000418332,0.068402581,0.012592668
2019/5/15,563.3869091,-0.00437558,83.49563636,-0.001557931,110.66,-0.000180717,3258.054182,0.000289506,1156.444915,0.000418157,0.068402531,0.012588314
2019/5/16,560.9163636,-0.00439481,83.36545455,-0.001560362,110.64,-0.00018075,3258.997273,0.000289423,1156.92839,0.000417982,0.06840248,0.012583925
2019/5/17,558.4458182,-0.004414209,83.23527273,-0.0015628,110.62,-0.000180783,3259.940364,0.000289339,1157.411864,0.000417808,0.068402429,0.012579501
2019/5/20,555.9752727,-0.004433781,83.10509091,-0.001565247,110.6,-0.000180815,3260.883455,0.000289255,1157.895339,0.000417633,0.068402379,0.012575041
2019/5/21,553.5047273,-0.004453527,82.97490909,-0.0015677,110.58,-0.000180848,3261.826545,0.000289171,1158.378814,0.000417459,0.068402328,0.012570544
2019/5/22,551.0341818,-0.00447345,82.84472727,-0.001570162,110.56,-0.000180881,3262.769636,0.000289088,1158.862288,0.000417285,0.068402277,0.012566011
2019/5/23,548.5636364,-0.004493551,82.71454545,-0.001572631,110.54,-0.000180914,3263.712727,0.000289004,1159.345763,0.000417111,0.068402227,0.01256144
2019/5/24,546.0930909,-0.004513834,82.58436364,-0.001575108,110.52,-0.000180946,3264.655818,0.000288921,1159.829237,0.000416937,0.068402176,0.012556831
2019/5/27,543.6225455,-0.004534302,82.45418182,-0.001577593,110.5,-0.000180979,3265.598909,0.000288837,1160.312712,0.000416763,0.068402126,0.012552185
2019/5/28,541.152,-0.004554955,82.324,-0.001580086,110.48,-0.000181012,3266.542,0.000288754,1160.796186,0.000416589,0.068402075,0.012547499
2019/5/29,538.6814545,-0.004575798,82.19381818,-0.001582587,110.46,-0.000181045,3267.485091,0.000288671,1161.279661,0.000416416,0.068402024,0.012542774
2019/5/30,536.2109091,-0.004596832,82.06363636,-0.001585095,110.44,-0.000181077,3268.428182,0.000288587,1161.763136,0.000416243,0.068401974,0.012538009
2019/5/31,533.7403636,-0.00461806,81.93345455,-0.001587612,110.42,-0.00018111,3269.371273,0.000288504,1162.24661,0.000416069,0.068401923,0.012533203
2019/6/3,531.2698182,-0.004639486,81.80327273,-0.001590136,110.4,-0.000181143,3270.314364,0.000288421,1162.730085,0.000415896,0.068401873,0.012528357
2019/6/4,528.7992727,-0.004661111,81.67309091,-0.001592669,110.38,-0.000181176,3271.257455,0.000288338,1163.213559,0.000415723,0.068401822,0.012523469
2019/6/5,526.3287273,-0.004682939,81.54290909,-0.001595209,110.36,-0.000181209,3272.200545,0.000288255,1163.697034,0.000415551,0.068401771,0.012518539
2019/6/6,523.8581818,-0.004704972,81.41272727,-0.001597758,110.34,-0.000181242,3273.143636,0.000288172,1164.180508,0.000415378,0.068401721,0.012513567
2019/6/10,521.3876364,-0.004727213,81.28254545,-0.001600315,110.32,-0.000181274,3274.086727,0.000288089,1164.663983,0.000415206,0.06840167,0.012508551
2019/6/11,518.9170909,-0.004749666,81.15236364,-0.00160288,110.3,-0.000181307,3275.029818,0.000288006,1165.147458,0.000415033,0.06840162,0.012503491
2019/6/12,516.4465455,-0.004772333,81.02218182,-0.001605454,110.28,-0.00018134,3275.972909,0.000287923,1165.630932,0.000414861,0.068401569,0.012498387
2019/6/13,513.976,-0.004795218,80.892,-0.001608035,110.26,-0.000181373,3276.916,0.00028784,1166.114407,0.000414689,0.068401518,0.012493238
2019/6/14,511.5054545,-0.004818323,80.76181818,-0.001610625,110.24,-0.000181406,3277.859091,0.000287757,1166.597881,0.000414517,0.068401468,0.012488043
2019/6/17,509.0349091,-0.004841651,80.63163636,-0.001613223,110.22,-0.000181439,3278.802182,0.000287674,1167.081356,0.000414345,0.068401417,0.012482801
2019/6/18,506.5643636,-0.004865207,80.50145455,-0.00161583,110.2,-0.000181472,3279.745273,0.000287591,1167.564831,0.000414174,0.068401367,0.012477513
2019/6/19,504.0938182,-0.004888993,80.37127273,-0.001618445,110.18,-0.000181505,3280.688364,0.000287509,1168.048305,0.000414002,0.068401316,0.012472176
2019/6/20,501.6232727,-0.004913013,80.24109091,-0.001621069,110.16,-0.000181538,3281.631455,0.000287426,1168.53178,0.000413831,0.068401265,0.012466792
2019/6/21,499.1527273,-0.00493727,80.11090909,-0.001623701,110.14,-0.000181571,3282.574545,0.000287343,1169.015254,0.00041366,0.068401215,0.012461358
2019/6/24,496.6821818,-0.004961767,79.98072727,-0.001626342,110.12,-0.000181604,3283.517636,0.000287261,1169.498729,0.000413489,0.068401164,0.012455875
2019/6/25,494.2116364,-0.004986509,79.85054545,-0.001628991,110.1,-0.000181637,3284.460727,0.000287178,1169.982203,0.000413318,0.068401114,0.01245034
2019/6/26,491.7410909,-0.005011499,79.72036364,-0.001631649,110.08,-0.00018167,3285.403818,0.000287096,1170.465678,0.000413147,0.068401063,0.012444755
2019/6/27,489.2705455,-0.005036741,79.59018182,-0.001634316,110.06,-0.000181703,3286.346909,0.000287014,1170.949153,0.000412976,0.068401013,0.012439118
2019/6/28,486.8,-0.005062238,79.46,-0.001636991,110.04,-0.000181736,3287.29,0.000286931,1171.432627,0.000412806,0.068400911,0.012433417
2019/7/2,486.9379688,0.00028338,79.56390625,0.001306801,110.021875,-0.000164726,3286.594219,-0.00021168,1171.916102,0.000412636,0.067788794,0.013920681
2019/7/3,487.0759375,0.000283299,79.6678125,0.001305095,110.00375,-0.000164754,3285.898438,-0.000211725,1172.399576,0.000412465,0.067788493,0.013920223
2019/7/4,487.2139063,0.000283219,79.77171875,0.001303394,109.985625,-0.000164781,3285.202656,-0.00021177,1172.883051,0.000412295,0.067788192,0.013919765
2019/7/5,487.351875,0.000283139,79.875625,0.001301697,109.9675,-0.000164808,3284.506875,-0.000211815,1173.366525,0.000412125,0.067787892,0.013919308
2019/7/8,487.4898438,0.000283059,79.97953125,0.001300005,109.949375,-0.000164835,3283.811094,-0.00021186,1173.85,0.000411956,0.067787591,0.013918853
2019/7/9,487.6278125,0.000282979,80.0834375,0.001298317,109.93125,-0.000164862,3283.115313,-0.000211905,1174.333475,0.000411786,0.06778729,0.013918398
2019/7/10,487.7657813,0.000282899,80.18734375,0.001296634,109.913125,-0.000164889,3282.419531,-0.00021195,1174.816949,0.000411617,0.067786989,0.013917944
2019/7/11,487.90375,0.000282819,80.29125,0.001294955,109.895,-0.000164917,3281.72375,-0.000211995,1175.300424,0.000411447,0.067786688,0.013917491
2019/7/12,488.0417188,0.000282739,80.39515625,0.00129328,109.876875,-0.000164944,3281.027969,-0.000212039,1175.783898,0.000411278,0.067786388,0.013917039
2019/7/15,488.1796875,0.000282659,80.4990625,0.00129161,109.85875,-0.000164971,3280.332188,-0.000212084,1176.267373,0.000411109,0.067786087,0.013916587
2019/7/16,488.3176563,0.000282579,80.60296875,0.001289944,109.840625,-0.000164998,3279.636406,-0.000212129,1176.750847,0.00041094,0.067785786,0.013916137
2019/7/17,488.455625,0.000282499,80.706875,0.001288282,109.8225,-0.000165025,3278.940625,-0.000212174,1177.234322,0.000410771,0.067785485,0.013915687
2019/7/18,488.5935938,0.000282419,80.81078125,0.001286624,109.804375,-0.000165053,3278.244844,-0.000212219,1177.717797,0.000410602,0.067785185,0.013915239
2019/7/19,488.7315625,0.00028234,80.9146875,0.001284971,109.78625,-0.00016508,3277.549063,-0.000212265,1178.201271,0.000410434,0.067784884,0.013914791
2019/7/22,488.8695313,0.00028226,81.01859375,0.001283322,109.768125,-0.000165107,3276.853281,-0.00021231,1178.684746,0.000410266,0.067784583,0.013914344
2019/7/23,489.0075,0.00028218,81.1225,0.001281677,109.75,-0.000165134,3276.1575,-0.000212355,1179.16822,0.000410097,0.067784282,0.013913898
2019/7/24,489.1454688,0.000282101,81.22640625,0.001280037,109.731875,-0.000165162,3275.461719,-0.0002124,1179.651695,0.000409929,0.067783982,0.013913453
2019/7/25,489.2834375,0.000282021,81.3303125,0.0012784,109.71375,-0.000165189,3274.765938,-0.000212445,1180.135169,0.000409761,0.067783681,0.013913009
2019/7/26,489.4214063,0.000281941,81.43421875,0.001276768,109.695625,-0.000165216,3274.070156,-0.00021249,1180.618644,0.000409593,0.06778338,0.013912566
2019/7/29,489.559375,0.000281862,81.538125,0.00127514,109.6775,-0.000165244,3273.374375,-0.000212535,1181.102119,0.000409426,0.067783079,0.013912124
2019/7/30,489.6973438,0.000281783,81.64203125,0.001273516,109.659375,-0.000165271,3272.678594,-0.00021258,1181.585593,0.000409258,0.067782779,0.013911682
2019/7/31,489.8353125,0.000281703,81.7459375,0.001271896,109.64125,-0.000165298,3271.982813,-0.000212626,1182.069068,0.000409091,0.067782478,0.013911241
2019/8/1,489.9732813,0.000281624,81.84984375,0.00127028,109.623125,-0.000165326,3271.287031,-0.000212671,1182.552542,0.000408923,0.067782177,0.013910801
2019/8/2,490.11125,0.000281545,81.95375,0.001268669,109.605,-0.000165353,3270.59125,-0.000212716,1183.036017,0.000408756,0.067781876,0.013910362
2019/8/5,490.2492188,0.000281465,82.05765625,0.001267061,109.586875,-0.00016538,3269.895469,-0.000212761,1183.519492,0.000408589,0.067781576,0.013909924
2019/8/6,490.3871875,0.000281386,82.1615625,0.001265458,109.56875,-0.000165408,3269.199688,-0.000212807,1184.002966,0.000408422,0.067781275,0.013909487
2019/8/7,490.5251563,0.000281307,82.26546875,0.001263859,109.550625,-0.000165435,3268.503906,-0.000212852,1184.486441,0.000408256,0.067780974,0.01390905
2019/8/8,490.663125,0.000281228,82.369375,0.001262263,109.5325,-0.000165462,3267.808125,-0.000212897,1184.969915,0.000408089,0.067780674,0.013908615
2019/8/9,490.8010938,0.000281149,82.47328125,0.001260672,109.514375,-0.00016549,3267.112344,-0.000212943,1185.45339,0.000407923,0.067780373,0.01390818
2019/8/12,490.9390625,0.00028107,82.5771875,0.001259085,109.49625,-0.000165517,3266.416563,-0.000212988,1185.936864,0.000407756,0.067780072,0.013907746
2019/8/13,491.0770313,0.000280991,82.68109375,0.001257501,109.478125,-0.000165544,3265.720781,-0.000213033,1186.420339,0.00040759,0.067779772,0.013907313
2019/8/14,491.215,0.000280912,82.785,0.001255922,109.46,-0.000165572,3265.025,-0.000213079,1186.903814,0.000407424,0.067779471,0.013906881
2019/8/15,491.3529688,0.000280833,82.88890625,0.001254347,109.441875,-0.000165599,3264.329219,-0.000213124,1187.387288,0.000407258,0.06777917,0.013906449
2019/8/16,491.4909375,0.000280754,82.9928125,0.001252775,109.42375,-0.000165627,3263.633438,-0.000213169,1187.870763,0.000407092,0.06777887,0.013906019
2019/8/19,491.6289063,0.000280675,83.09671875,0.001251208,109.405625,-0.000165654,3262.937656,-0.000213215,1188.354237,0.000406927,0.067778569,0.013905589
2019/8/20,491.766875,0.000280597,83.200625,0.001249644,109.3875,-0.000165682,3262.241875,-0.00021326,1188.837712,0.000406761,0.067778268,0.01390516
2019/8/21,491.9048438,0.000280518,83.30453125,0.001248085,109.369375,-0.000165709,3261.546094,-0.000213306,1189.321186,0.000406596,0.067777968,0.013904732
2019/8/22,492.0428125,0.000280439,83.4084375,0.001246529,109.35125,-0.000165737,3260.850313,-0.000213351,1189.804661,0.00040643,0.067777667,0.013904304
2019/8/23,492.1807813,0.000280361,83.51234375,0.001244977,109.333125,-0.000165764,3260.154531,-0.000213397,1190.288136,0.000406265,0.067777366,0.013903878
2019/8/26,492.31875,0.000280282,83.61625,0.001243429,109.315,-0.000165791,3259.45875,-0.000213442,1190.77161,0.0004061,0.067777066,0.013903452
2019/8/27,492.4567188,0.000280203,83.72015625,0.001241885,109.296875,-0.000165819,3258.762969,-0.000213488,1191.255085,0.000405935,0.067776765,0.013903027
2019/8/28,492.5946875,0.000280125,83.8240625,0.001240344,109.27875,-0.000165846,3258.067188,-0.000213534,1191.738559,0.000405771,0.067776464,0.013902603
2019/8/29,492.7326563,0.000280047,83.92796875,0.001238808,109.260625,-0.000165874,3257.371406,-0.000213579,1192.222034,0.000405606,0.067776164,0.01390218
2019/8/30,492.870625,0.000279968,84.031875,0.001237275,109.2425,-0.000165902,3256.675625,-0.000213625,1192.705508,0.000405442,0.067775863,0.013901757
2019/9/2,493.0085938,0.00027989,84.13578125,0.001235746,109.224375,-0.000165929,3255.979844,-0.000213671,1193.188983,0.000405277,0.067775562,0.013901335
2019/9/3,493.1465625,0.000279811,84.2396875,0.001234221,109.20625,-0.000165957,3255.284063,-0.000213716,1193.672458,0.000405113,0.067775262,0.013900914
2019/9/4,493.2845313,0.000279733,84.34359375,0.001232699,109.188125,-0.000165984,3254.588281,-0.000213762,1194.155932,0.000404949,0.067774961,0.013900494
2019/9/5,493.4225,0.000279655,84.4475,0.001231182,109.17,-0.000166012,3253.8925,-0.000213808,1194.639407,0.000404785,0.067774661,0.013900075
2019/9/6,493.5604688,0.000279577,84.55140625,0.001229668,109.151875,-0.000166039,3253.196719,-0.000213853,1195.122881,0.000404621,0.06777436,0.013899656
2019/9/9,493.6984375,0.000279499,84.6553125,0.001228158,109.13375,-0.000166067,3252.500938,-0.000213899,1195.606356,0.000404458,0.067774059,0.013899238
2019/9/10,493.8364063,0.000279421,84.75921875,0.001226651,109.115625,-0.000166094,3251.805156,-0.000213945,1196.089831,0.000404294,0.067773759,0.013898821
2019/9/11,493.974375,0.000279342,84.863125,0.001225148,109.0975,-0.000166122,3251.109375,-0.000213991,1196.573305,0.000404131,0.067773458,0.013898405
2019/9/12,494.1123438,0.000279264,84.96703125,0.001223649,109.079375,-0.00016615,3250.413594,-0.000214036,1197.05678,0.000403968,0.067773158,0.013897989
2019/9/16,494.2503125,0.000279186,85.0709375,0.001222154,109.06125,-0.000166177,3249.717813,-0.000214082,1197.540254,0.000403805,0.067772857,0.013897574
2019/9/17,494.3882813,0.000279109,85.17484375,0.001220662,109.043125,-0.000166205,3249.022031,-0.000214128,1198.023729,0.000403642,0.067772556,0.01389716
2019/9/18,494.52625,0.000279031,85.27875,0.001219174,109.025,-0.000166232,3248.32625,-0.000214174,1198.507203,0.000403479,0.067772256,0.013896747
2019/9/19,494.6642188,0.000278953,85.38265625,0.001217689,109.006875,-0.00016626,3247.630469,-0.00021422,1198.990678,0.000403316,0.067771955,0.013896335
2019/9/20,494.8021875,0.000278875,85.4865625,0.001216208,108.98875,-0.000166288,3246.934688,-0.000214266,1199.474153,0.000403153,0.067771655,0.013895923
2019/9/23,494.9401563,0.000278797,85.59046875,0.001214731,108.970625,-0.000166315,3246.238906,-0.000214312,1199.957627,0.000402991,0.067771354,0.013895512
2019/9/24,495.078125,0.00027872,85.694375,0.001213257,108.9525,-0.000166343,3245.543125,-0.000214358,1200.441102,0.000402829,0.067771054,0.013895102
2019/9/25,495.2160938,0.000278642,85.79828125,0.001211787,108.934375,-0.000166371,3244.847344,-0.000214404,1200.924576,0.000402666,0.067770753,0.013894692
2019/9/26,495.3540625,0.000278564,85.9021875,0.00121032,108.91625,-0.000166398,3244.151563,-0.000214449,1201.408051,0.000402504,0.067770452,0.013894283
2019/9/27,495.4920313,0.000278487,86.00609375,0.001208857,108.898125,-0.000166426,3243.455781,-0.000214495,1201.891525,0.000402342,0.067770152,0.013893875
2019/9/30,495.63,0.000278409,86.11,0.001207397,108.88,-0.000166454,3242.76,-0.000214542,1202.375,0.000402181,0.067769551,0.013893408
2019/10/8,496.2079661,0.001165445,86.25932203,0.001732583,108.8950847,0.000138535,3240.158644,-0.000802526,1202.858475,0.000402019,0.068732308,0.014340072
2019/10/9,496.7859322,0.001164088,86.40864407,0.001729586,108.9101695,0.000138516,3237.557288,-0.000803171,1203.341949,0.000401857,0.068732768,0.014339194
2019/10/10,497.3638983,0.001162735,86.5579661,0.0017266,108.9252542,0.000138497,3234.955932,-0.000803816,1203.825424,0.000401696,0.068733228,0.01433832
2019/10/11,497.9418644,0.001161384,86.70728814,0.001723624,108.940339,0.000138478,3232.354576,-0.000804463,1204.308898,0.000401535,0.068733688,0.014337448
2019/10/14,498.5198305,0.001160037,86.85661017,0.001720658,108.9554237,0.000138458,3229.75322,-0.000805111,1204.792373,0.000401373,0.068734148,0.014336578
2019/10/15,499.0977966,0.001158693,87.0059322,0.001717703,108.9705085,0.000138439,3227.151864,-0.000805759,1205.275847,0.000401212,0.068734608,0.014335711
2019/10/16,499.6757627,0.001157352,87.15525424,0.001714757,108.9855932,0.00013842,3224.550508,-0.000806409,1205.759322,0.000401051,0.068735068,0.014334847
2019/10/17,500.2537288,0.001156014,87.30457627,0.001711822,109.000678,0.000138401,3221.949153,-0.00080706,1206.242797,0.000400891,0.068735528,0.014333985
2019/10/18,500.8316949,0.001154679,87.45389831,0.001708896,109.0157627,0.000138382,3219.347797,-0.000807712,1206.726271,0.00040073,0.068735988,0.014333126
2019/10/21,501.409661,0.001153347,87.60322034,0.001705981,109.0308475,0.000138363,3216.746441,-0.000808365,1207.209746,0.00040057,0.068736448,0.014332269
2019/10/22,501.9876271,0.001152019,87.75254237,0.001703076,109.0459322,0.000138343,3214.145085,-0.000809019,1207.69322,0.000400409,0.068736908,0.014331415
2019/10/23,502.5655932,0.001150693,87.90186441,0.00170018,109.0610169,0.000138324,3211.543729,-0.000809674,1208.176695,0.000400249,0.068737368,0.014330563
2019/10/24,503.1435593,0.00114937,88.05118644,0.001697294,109.0761017,0.000138305,3208.942373,-0.00081033,1208.660169,0.000400089,0.068737828,0.014329714
2019/10/25,503.7215254,0.001148051,88.20050847,0.001694419,109.0911864,0.000138286,3206.341017,-0.000810987,1209.143644,0.000399929,0.068738288,0.014328867
2019/10/28,504.2994915,0.001146734,88.34983051,0.001691552,109.1062712,0.000138267,3203.739661,-0.000811645,1209.627119,0.000399769,0.068738748,0.014328023
2019/10/29,504.8774576,0.001145421,88.49915254,0.001688696,109.1213559,0.000138248,3201.138305,-0.000812305,1210.110593,0.000399609,0.068739208,0.014327181
2019/10/30,505.4554237,0.00114411,88.64847458,0.001685849,109.1364407,0.000138229,3198.536949,-0.000812965,1210.594068,0.000399449,0.068739668,0.014326342
2019/10/31,506.0333898,0.001142803,88.79779661,0.001683012,109.1515254,0.00013821,3195.935593,-0.000813626,1211.077542,0.00039929,0.068740128,0.014325505
2019/11/1,506.6113559,0.001141498,88.94711864,0.001680184,109.1666102,0.00013819,3193.334237,-0.000814289,1211.561017,0.000399131,0.068740588,0.01432467
2019/11/4,507.189322,0.001140197,89.09644068,0.001677366,109.1816949,0.000138171,3190.732881,-0.000814953,1212.044492,0.000398971,0.068741048,0.014323838
2019/11/5,507.7672881,0.001138898,89.24576271,0.001674557,109.1967797,0.000138152,3188.131525,-0.000815617,1212.527966,0.000398812,0.068741507,0.014323008
2019/11/6,508.3452542,0.001137603,89.39508475,0.001671757,109.2118644,0.000138133,3185.530169,-0.000816283,1213.011441,0.000398653,0.068741967,0.014322181
2019/11/7,508.9232203,0.00113631,89.54440678,0.001668967,109.2269492,0.000138114,3182.928814,-0.00081695,1213.494915,0.000398494,0.068742427,0.014321356
2019/11/8,509.5011864,0.00113502,89.69372881,0.001666186,109.2420339,0.000138095,3180.327458,-0.000817618,1213.97839,0.000398336,0.068742887,0.014320534
2019/11/11,510.0791525,0.001133733,89.84305085,0.001663415,109.2571186,0.000138076,3177.726102,-0.000818287,1214.461864,0.000398177,0.068743347,0.014319713
2019/11/12,510.6571186,0.00113245,89.99237288,0.001660652,109.2722034,0.000138057,3175.124746,-0.000818957,1214.945339,0.000398019,0.068743807,0.014318896
2019/11/13,511.2350847,0.001131169,90.14169492,0.001657899,109.2872881,0.000138038,3172.52339,-0.000819628,1215.428814,0.00039786,0.068744267,0.01431808
2019/11/14,511.8130508,0.00112989,90.29101695,0.001655155,109.3023729,0.000138019,3169.922034,-0.000820301,1215.912288,0.000397702,0.068744727,0.014317267
2019/11/15,512.3910169,0.001128615,90.44033898,0.00165242,109.3174576,0.000138,3167.320678,-0.000820974,1216.395763,0.000397544,0.068745187,0.014316456
2019/11/18,512.9689831,0.001127343,90.58966102,0.001649694,109.3325424,0.000137981,3164.719322,-0.000821649,1216.879237,0.000397386,0.068745647,0.014315647
2019/11/19,513.5469492,0.001126073,90.73898305,0.001646977,109.3476271,0.000137962,3162.117966,-0.000822324,1217.362712,0.000397228,0.068746107,0.014314841
2019/11/20,514.1249153,0.001124807,90.88830508,0.001644269,109.3627119,0.000137943,3159.51661,-0.000823001,1217.846186,0.00039707,0.068746567,0.014314037
2019/11/21,514.7028814,0.001123543,91.03762712,0.00164157,109.3777966,0.000137924,3156.915254,-0.000823679,1218.329661,0.000396913,0.068747026,0.014313235
2019/11/22,515.2808475,0.001122282,91.18694915,0.00163888,109.3928814,0.000137905,3154.313898,-0.000824358,1218.813136,0.000396755,0.068747486,0.014312435
2019/11/25,515.8588136,0.001121024,91.33627119,0.001636198,109.4079661,0.000137886,3151.712542,-0.000825038,1219.29661,0.000396598,0.068747946,0.014311638
2019/11/26,516.4367797,0.001119769,91.48559322,0.001633525,109.4230508,0.000137867,3149.111186,-0.000825719,1219.780085,0.000396441,0.068748406,0.014310843
2019/11/27,517.0147458,0.001118516,91.63491525,0.001630861,109.4381356,0.000137848,3146.509831,-0.000826402,1220.263559,0.000396284,0.068748866,0.01431005
2019/11/28,517.5927119,0.001117267,91.78423729,0.001628206,109.4532203,0.000137829,3143.908475,-0.000827085,1220.747034,0.000396127,0.068749326,0.014309259
2019/11/29,518.170678,0.00111602,91.93355932,0.001625559,109.4683051,0.00013781,3141.307119,-0.00082777,1221.230508,0.00039597,0.068749786,0.014308471
2019/12/2,518.7486441,0.001114776,92.08288136,0.001622921,109.4833898,0.000137791,3138.705763,-0.000828456,1221.713983,0.000395813,0.068750245,0.014307684
2019/12/3,519.3266102,0.001113534,92.23220339,0.001620291,109.4984746,0.000137772,3136.104407,-0.000829143,1222.197458,0.000395656,0.068750705,0.0143069
2019/12/4,519.9045763,0.001112296,92.38152542,0.00161767,109.5135593,0.000137753,3133.503051,-0.000829831,1222.680932,0.0003955,0.068751165,0.014306118
2019/12/5,520.4825424,0.00111106,92.53084746,0.001615058,109.5286441,0.000137734,3130.901695,-0.00083052,1223.164407,0.000395344,0.068751625,0.014305339
2019/12/6,521.0605085,0.001109827,92.68016949,0.001612453,109.5437288,0.000137715,3128.300339,-0.00083121,1223.647881,0.000395187,0.068752085,0.014304561
2019/12/9,521.6384746,0.001108596,92.82949153,0.001609858,109.5588136,0.000137696,3125.698983,-0.000831902,1224.131356,0.000395031,0.068752545,0.014303785
2019/12/10,522.2164407,0.001107369,92.97881356,0.00160727,109.5738983,0.000137677,3123.097627,-0.000832594,1224.614831,0.000394875,0.068753005,0.014303012
2019/12/11,522.7944068,0.001106144,93.12813559,0.001604691,109.5889831,0.000137658,3120.496271,-0.000833288,1225.098305,0.000394719,0.068753464,0.014302241
2019/12/12,523.3723729,0.001104922,93.27745763,0.00160212,109.6040678,0.000137639,3117.894915,-0.000833983,1225.58178,0.000394564,0.068753924,0.014301471
2019/12/13,523.950339,0.001103702,93.42677966,0.001599557,109.6191525,0.00013762,3115.293559,-0.000834679,1226.065254,0.000394408,0.068754384,0.014300704
2019/12/16,524.5283051,0.001102485,93.57610169,0.001597003,109.6342373,0.000137601,3112.692203,-0.000835376,1226.548729,0.000394252,0.068754844,0.014299939
2019/12/17,525.1062712,0.001101271,93.72542373,0.001594456,109.649322,0.000137582,3110.090847,-0.000836075,1227.032203,0.000394097,0.068755304,0.014299176
2019/12/18,525.6842373,0.00110006,93.87474576,0.001591918,109.6644068,0.000137563,3107.489492,-0.000836774,1227.515678,0.000393942,0.068755763,0.014298416
2019/12/19,526.2622034,0.001098851,94.0240678,0.001589388,109.6794915,0.000137544,3104.888136,-0.000837475,1227.999153,0.000393787,0.068756223,0.014297657
2019/12/20,526.8401695,0.001097645,94.17338983,0.001586866,109.6945763,0.000137525,3102.28678,-0.000838177,1228.482627,0.000393632,0.068756683,0.0142969
2019/12/23,527.4181356,0.001096441,94.32271186,0.001584352,109.709661,0.000137506,3099.685424,-0.00083888,1228.966102,0.000393477,0.068757143,0.014296145
2019/12/24,527.9961017,0.00109524,94.4720339,0.001581846,109.7247458,0.000137488,3097.084068,-0.000839585,1229.449576,0.000393322,0.068757602,0.014295392
2019/12/27,528.5740678,0.001094042,94.62135593,0.001579347,109.7398305,0.000137469,3094.482712,-0.00084029,1229.933051,0.000393167,0.068758062,0.014294642
2019/12/30,529.1520339,0.001092847,94.77067797,0.001576857,109.7549153,0.00013745,3091.881356,-0.000840997,1230.416525,0.000393013,0.068758522,0.014293893
2019/12/31,529.73,0.001091654,94.92,0.001574374,109.77,0.000137431,3089.28,-0.000841705,1230.9,0.000392859,0.068759441,0.014293238
2020/1/2,529.002069,-0.0013751,94.84913793,-0.000746824,109.7446552,-0.000230917,3090.513103,0.000399076,1231.410169,0.000414383,0.072499453,0.014175198
2020/1/3,528.2741379,-0.001376993,94.77827586,-0.000747382,109.7193103,-0.00023097,3091.746207,0.000398917,1231.920339,0.000414211,0.07249936,0.014174634
2020/1/6,527.5462069,-0.001378892,94.70741379,-0.000747941,109.6939655,-0.000231024,3092.97931,0.000398758,1232.430508,0.00041404,0.072499266,0.014174068
