2010/10/28,23210.85938,13444.87988,2992.579102,273902.7803
2010/10/29,23096.32031,13367.08984,2978.834961,272533.1914
2010/11/1,23652.93945,13743.61621,3054.020996,279318.7002
2010/11/2,23671.41992,13646.30664,3045.434082,279037.2246
2010/11/3,24144.66992,13392.54981,3030.988037,281830.8174
2010/11/4,24535.63086,13595.57813,3086.938965,286462.8047
2010/11/5,24876.82031,13733.20703,3129.49707,290286.1367
2010/11/8,24964.36914,13807.14453,3159.511963,291688.5781
2010/11/9,24710.59961,13714.13672,3135,288987.207
2010/11/10,24500.60938,13705.52637,3115.355957,286967.1494
2010/11/11,24700.30078,13684.78711,3147.743896,289020.6699
2010/11/12,24222.58008,12726.39746,2985.435059,279726.794
2010/11/15,24027.17969,12807.94629,3014.413086,278871.8857
2010/11/16,23693.01953,12217.13281,2894.538086,272508.1641
2010/11/17,23214.46094,11917.35645,2838.856934,266889.4678
2010/11/18,23637.39063,12146.01465,2865.451904,271384.3994
2010/11/19,23605.71094,12295.71094,2888.565918,271949.875
2010/11/22,23524.01953,12303.41113,2884.371094,271252.3272
2010/11/23,22896.14063,12062.27441,2828.281982,264608.46
2010/11/24,23023.85938,12407.52148,2859.936035,267172.416
2010/11/25,23054.67969,12603.93848,2898.260986,268621.4287
2010/11/26,22877.25,12538.86914,2871.697998,266581.7754
2010/11/29,23166.2207,12536.40918,2866.355957,268800.6885
2010/11/30,23007.99023,12336.15137,2820.180908,266195.2705
2010/12/1,23249.80078,12310.24121,2823.448975,268104.3135
2010/12/2,23448.7793,12408.88086,2843.606934,270314.5879
2010/12/3,23320.51953,12442.86035,2842.429932,269371.6162
2010/12/6,23237.68945,12422.65039,2857.177002,268884.2988
2010/12/7,23428.15039,12656.8584,2875.861084,271409.5557
2010/12/8,23092.51953,12615.26856,2848.545898,268162.6963
2010/12/9,23171.80078,12353.13086,2810.948975,267408.9824
2010/12/10,23162.91016,12460.32031,2841.040039,268140.8828
2010/12/13,23317.60938,12904.875,2922.954102,272022.7656
2010/12/14,23431.18945,12926.47559,2927.076904,273062.1728
2010/12/15,22975.34961,12829.21582,2911.414063,268873.0693
2010/12/16,22668.7793,12795.53613,2898.137939,266107.0498
2010/12/17,22714.84961,12759.45703,2893.73999,266297.0078
2010/12/20,22639.08008,12557.4082,2852.919922,264431.584
2010/12/21,22993.85938,12872.30566,2904.11499,269033.6318
2010/12/22,23045.18945,12766.80762,2877.899902,268708.3369
2010/12/23,22902.9707,12644.43848,2855.219971,266840.6006
2010/12/24,,12556.70801,2835.156982,83032.63574
2010/12/28,22621.73047,12063.66406,2732.98999,260892.6758
2010/12/29,22969.30078,12114.42383,2751.5271,264122.1113
2010/12/30,22999.33984,12138.76465,2759.574951,264564.2119
2010/12/31,,12458.41016,2808.076904,82304.46093
2011/1/4,23668.48047,12714.36719,2852.647949,273133.3125
2011/1/5,23757.82031,12647.48828,2839.220947,273432.5625
2011/1/6,23786.30078,12599.51856,2824.197021,273276.1142
2011/1/7,23686.63086,12573.79883,2838.801025,272635.2598
2011/1/10,23527.25977,12331.02148,2791.809082,269880.0879
2011/1/11,23760.33984,12385.03125,2804.047119,272102.5664
2011/1/12,24125.60938,12409.8418,2821.304932,275375.2793
2011/1/13,24238.98047,12423.2002,2827.711914,276424.835
2011/1/14,24283.23047,12294.03125,2791.343994,275809.4414
2011/1/17,24156.9707,11734.48926,2706.659912,271765.792
2011/1/18,24153.98047,11771.45801,2708.979004,271889.8818
2011/1/19,24419.61914,12066.41406,2758.096924,275685.7461
2011/1/20,24003.69922,11566.61035,2677.6521,269571.8584
2011/1/21,23876.85938,11639.8291,2715.293945,269379.0654
2011/1/24,23801.7793,11488.79102,2695.718994,268012.1113
2011/1/25,23788.83008,11446.24219,2677.431885,267488.2773
2011/1/26,23843.24023,11599.54004,2708.813965,268885.5654
2011/1/27,23779.61914,11795.19727,2749.149902,269608.9434
2011/1/28,23617.01953,11894.09668,2752.75,268662.4463
2011/1/31,23447.33984,11994.5459,2790.694092,268213.4619
2011/2/1,23482.94922,11991.37598,2798.959961,268621.0811
2011/2/9,23164.0293,11807.79688,2774.064941,265120.6641
2011/2/10,22708.61914,12170.37305,2818.163086,263270.6816
2011/2/11,22828.91992,12292.35156,2827.327881,264745.6602
2011/2/14,23121.06055,12737.65723,2899.134033,269567.6006
2011/2/15,22899.7793,12711.4375,2899.237061,267720.3399
2011/2/16,23156.9707,12884.72559,2923.895996,270692.2783
2011/2/17,23301.83984,12788.19629,2926.964111,271610.7334
2011/2/18,23595.24023,12612.96875,2899.791992,272997.5
2011/2/21,23485.41992,12872.3252,2932.246094,273416.2725
2011/2/22,22990.81055,12473.19043,2855.516113,267034.3135
2011/2/23,22906.90039,12492.57031,2862.63501,266535.0742
2011/2/24,22601.03906,12578.28809,2878.603027,264600.8252
2011/2/25,23012.36914,12633.73828,2878.564941,268057.207
2011/2/28,23338.01953,12902.2959,2905.052979,271891.8916
2011/3/1,23396.41992,12948.5752,2918.919922,272719.8037
2011/3/2,23048.66016,12880.125,2913.808105,269650.5859
2011/3/3,23122.41992,12698.01758,2902.978027,269521.0605
2011/3/4,23408.85938,12893.69531,2942.305908,273028.8555
2011/3/7,23313.18945,13140.73242,2996.210938,273867.0879
2011/3/8,23711.69922,13144.03223,2999.941895,277124.7608
2011/3/9,23810.10938,13158.07227,3002.154053,277989.5566
2011/3/10,23614.89063,13004.71484,2957.143066,275247.5586
2011/3/11,23249.7793,12847.875,2933.795898,271482.5937
2011/3/14,23345.88086,12958.14551,2937.626953,272643.5146
2011/3/15,22678.25,12705.17773,2896.256104,265881.6309
2011/3/16,22700.88086,12865.60547,2930.803955,267096.7266
2011/3/17,22284.42969,12650.52832,2897.298096,262583.792
2011/3/18,22300.23047,12721.84766,2906.88501,263077.5469
2011/3/21,22685.2207,12643.58887,2909.136963,265958.7236
2011/3/22,22857.90039,12667.11816,2919.14209,267570.8311
2011/3/23,22825.40039,12845.38574,2948.477051,268314.9932
2011/3/24,22915.2793,12771.31738,2946.706055,268783.4834
2011/3/25,23158.66992,12941.92578,2977.813965,271740.1602
2011/3/28,23068.18945,12875.375,2984.004883,270915.7188
2011/3/29,23060.35938,12677.46875,2958.076904,269844.5117
2011/3/30,23451.42969,12661.07813,2955.770996,272887.0078
2011/3/31,23527.51953,12562.75879,2928.111084,272758.21
2011/4/1,23801.90039,12699.27734,2967.409912,275991.5938
2011/4/6,24285.05078,12740.72754,3001.360107,280524.3506
2011/4/7,24281.80078,12890.51563,3007.908936,281052.4961
2011/4/8,24396.07031,13036.08398,3030.020996,282757.1504
2011/4/11,24303.07031,12924.90527,3022.746094,281563.2158
2011/4/12,23976.36914,12902.0752,3021.368896,278859.081
2011/4/13,24135.0293,13101.93262,3050.396973,281192.3838
2011/4/14,24014,12991.78418,3042.63501,279769.5127
2011/4/15,24008.07031,12965.60449,3050.525879,279769.79
2011/4/18,23830.31055,13001.18457,3057.329102,278563.3037
2011/4/19,23520.61914,12799.09668,2999.041016,274546.8994
2011/4/20,23896.09961,12753.70703,3007.037109,277542.5117
2011/4/21,24138.31055,12798.60645,3026.666992,279928.9756
2011/4/26,24007.38086,12448.34082,2938.980957,276427.7646
2011/4/27,23892.83984,12358.74121,2925.407959,275025.4697
