"","WJ","CITIC","GY","EB","SH","BJ","ID.XY.","CS","NJ","HZ","JS","WX","Merchants","MS","HX","PD","BOC","HS","CRCB","BANKCOMM","JY","NB","PSBC","ICBC","ABC","CCB","PA"
"2010/11/22",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/11/23",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/11/24",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/11/25",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/11/26",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/11/29",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/11/30",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/1",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/2",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/3",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/6",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/7",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/8",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/9",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/10",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/13",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/14",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/15",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/16",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,0,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/17",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/20",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/21",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/22",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/23",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/24",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/28",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/29",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/30",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2010/12/31",0,20813.14,0,14839.5,0,7332.11,18496.73,0,2214.93,0,0,0,24025.07,18237.37,10402.3,21914.11,104598.65,0,2855.4567,39515.93,0,2632.74,0,134586.22,103374.06,108103.17,0
"2011/1/4",0,20834.168,0,14906.568,0,7332.453333,18519.169,0,2221.395,0,0,0,24085.80867,18310.35767,10429.70433,21940.35167,104860.776,0,2860.837944,39574.95667,0,2635.439667,0,134896.678,103581.5673,108270.5697,0
"2011/1/5",0,20844.682,0,14940.102,0,7332.625,18530.3885,0,2224.6275,0,0,0,24116.178,18346.8515,10443.4065,21953.4725,104991.839,0,2863.528566,39604.47,0,2636.7895,0,135051.907,103685.321,108354.2695,0
"2011/1/6",0,20855.196,0,14973.636,0,7332.796667,18541.608,0,2227.86,0,0,0,24146.54733,18383.34533,10457.10867,21966.59333,105122.902,0,2866.219188,39633.98333,0,2638.139333,0,135207.136,103789.0747,108437.9693,0
"2011/1/7",0,20865.71,0,15007.17,0,7332.968333,18552.8275,0,2231.0925,0,0,0,24176.91667,18419.83917,10470.81083,21979.71417,105253.965,0,2868.90981,39663.49667,0,2639.489167,0,135362.365,103892.8283,108521.6692,0
"2011/1/10",0,20876.224,0,15040.704,0,7333.14,18564.047,0,2234.325,0,0,0,24207.286,18456.333,10484.513,21992.835,105385.028,0,2871.600432,39693.01,0,2640.839,0,135517.594,103996.582,108605.369,0
"2011/1/11",0,20886.738,0,15074.238,0,7333.311667,18575.2665,0,2237.5575,0,0,0,24237.65533,18492.82683,10498.21517,22005.95583,105516.091,0,2874.291054,39722.52333,0,2642.188833,0,135672.823,104100.3357,108689.0688,0
"2011/1/12",0,20897.252,0,15107.772,0,7333.483333,18586.486,0,2240.79,0,0,0,24268.02467,18529.32067,10511.91733,22019.07667,105647.154,0,2876.981676,39752.03667,0,2643.538667,0,135828.052,104204.0893,108772.7687,0
"2011/1/13",0,20907.766,0,15141.306,0,7333.655,18597.7055,0,2244.0225,0,0,0,24298.394,18565.8145,10525.6195,22032.1975,105778.217,0,2879.672298,39781.55,0,2644.8885,0,135983.281,104307.843,108856.4685,0
"2011/1/14",0,20918.28,0,15174.84,0,7333.826667,18608.925,0,2247.255,0,0,0,24328.76333,18602.30833,10539.32167,22045.31833,105909.28,0,2882.36292,39811.06333,0,2646.238333,0,136138.51,104411.5967,108940.1683,0
"2011/1/17",0,20928.794,0,15208.374,0,7333.998333,18620.1445,0,2250.4875,0,0,0,24359.13267,18638.80217,10553.02383,22058.43917,106040.343,0,2885.053542,39840.57667,0,2647.588167,0,136293.739,104515.3503,109023.8682,0
"2011/1/18",0,20939.308,0,15241.908,0,7334.17,18631.364,0,2253.72,0,0,0,24389.502,18675.296,10566.726,22071.56,106171.406,0,2887.744164,39870.09,0,2648.938,0,136448.968,104619.104,109107.568,0
"2011/1/19",0,20949.822,0,15275.442,0,7334.341667,18642.5835,0,2256.9525,0,0,0,24419.87133,18711.78983,10580.42817,22084.68083,106302.469,0,2890.434786,39899.60333,0,2650.287833,0,136604.197,104722.8577,109191.2678,0
"2011/1/20",0,20960.336,0,15308.976,0,7334.513333,18653.803,0,2260.185,0,0,0,24450.24067,18748.28367,10594.13033,22097.80167,106433.532,0,2893.125408,39929.11667,0,2651.637667,0,136759.426,104826.6113,109274.9677,0
"2011/1/21",0,20970.85,0,15342.51,0,7334.685,18665.0225,0,2263.4175,0,0,0,24480.61,18784.7775,10607.8325,22110.9225,106564.595,0,2895.816031,39958.63,0,2652.9875,0,136914.655,104930.365,109358.6675,0
"2011/1/24",0,20981.364,0,15376.044,0,7334.856667,18676.242,0,2266.65,0,0,0,24510.97933,18821.27133,10621.53467,22124.04333,106695.658,0,2898.506653,39988.14333,0,2654.337333,0,137069.884,105034.1187,109442.3673,0
"2011/1/25",0,20991.878,0,15409.578,0,7335.028333,18687.4615,0,2269.8825,0,0,0,24541.34867,18857.76517,10635.23683,22137.16417,106826.721,0,2901.197275,40017.65667,0,2655.687167,0,137225.113,105137.8723,109526.0672,0
"2011/1/26",0,21002.392,0,15443.112,0,7335.2,18698.681,0,2273.115,0,0,0,24571.718,18894.259,10648.939,22150.285,106957.784,0,2903.887897,40047.17,0,2657.037,0,137380.342,105241.626,109609.767,0
"2011/1/27",0,21012.906,0,15476.646,0,7335.371667,18709.9005,0,2276.3475,0,0,0,24602.08733,18930.75283,10662.64117,22163.40583,107088.847,0,2906.578519,40076.68333,0,2658.386833,0,137535.571,105345.3797,109693.4668,0
"2011/1/28",0,21023.42,0,15510.18,0,7335.543333,18721.12,0,2279.58,0,0,0,24632.45667,18967.24667,10676.34333,22176.52667,107219.91,0,2909.269141,40106.19667,0,2659.736667,0,137690.8,105449.1333,109777.1667,0
"2011/1/31",0,21033.934,0,15543.714,0,7335.715,18732.3395,0,2282.8125,0,0,0,24662.826,19003.7405,10690.0455,22189.6475,107350.973,0,2911.959763,40135.71,0,2661.0865,0,137846.029,105552.887,109860.8665,0
"2011/2/1",0,21044.448,0,15577.248,0,7335.886667,18743.559,0,2286.045,0,0,0,24693.19533,19040.23433,10703.74767,22202.76833,107482.036,0,2914.650385,40165.22333,0,2662.436333,0,138001.258,105656.6407,109944.5663,0
"2011/2/9",0,21054.962,0,15610.782,0,7336.058333,18754.7785,0,2289.2775,0,0,0,24723.56467,19076.72817,10717.44983,22215.88917,107613.099,0,2917.341007,40194.73667,0,2663.786167,0,138156.487,105760.3943,110028.2662,0
"2011/2/10",0,21065.476,0,15644.316,0,7336.23,18765.998,0,2292.51,0,0,0,24753.934,19113.222,10731.152,22229.01,107744.162,0,2920.031629,40224.25,0,2665.136,0,138311.716,105864.148,110111.966,0
"2011/2/11",0,21075.99,0,15677.85,0,7336.401667,18777.2175,0,2295.7425,0,0,0,24784.30333,19149.71583,10744.85417,22242.13083,107875.225,0,2922.722251,40253.76333,0,2666.485833,0,138466.945,105967.9017,110195.6658,0
"2011/2/14",0,21086.504,0,15711.384,0,7336.573333,18788.437,0,2298.975,0,0,0,24814.67267,19186.20967,10758.55633,22255.25167,108006.288,0,2925.412873,40283.27667,0,2667.835667,0,138622.174,106071.6553,110279.3657,0
"2011/2/15",0,21097.018,0,15744.918,0,7336.745,18799.6565,0,2302.2075,0,0,0,24845.042,19222.7035,10772.2585,22268.3725,108137.351,0,2928.103495,40312.79,0,2669.1855,0,138777.403,106175.409,110363.0655,0
"2011/2/16",0,21107.532,0,15778.452,0,7336.916667,18810.876,0,2305.44,0,0,0,24875.41133,19259.19733,10785.96067,22281.49333,108268.414,0,2930.794117,40342.30333,0,2670.535333,0,138932.632,106279.1627,110446.7653,0
"2011/2/17",0,21118.046,0,15811.986,0,7337.088333,18822.0955,0,2308.6725,0,0,0,24905.78067,19295.69117,10799.66283,22294.61417,108399.477,0,2933.484739,40371.81667,0,2671.885167,0,139087.861,106382.9163,110530.4652,0
"2011/2/18",0,21128.56,0,15845.52,0,7337.26,18833.315,0,2311.905,0,0,0,24936.15,19332.185,10813.365,22307.735,108530.54,0,2936.175361,40401.33,0,2673.235,0,139243.09,106486.67,110614.165,0
"2011/2/21",0,21139.074,0,15879.054,0,7337.431667,18844.5345,0,2315.1375,0,0,0,24966.51933,19368.67883,10827.06717,22320.85583,108661.603,0,2938.865983,40430.84333,0,2674.584833,0,139398.319,106590.4237,110697.8648,0
"2011/2/22",0,21149.588,0,15912.588,0,7337.603333,18855.754,0,2318.37,0,0,0,24996.88867,19405.17267,10840.76933,22333.97667,108792.666,0,2941.556605,40460.35667,0,2675.934667,0,139553.548,106694.1773,110781.5647,0
"2011/2/23",0,21160.102,0,15946.122,0,7337.775,18866.9735,0,2321.6025,0,0,0,25027.258,19441.6665,10854.4715,22347.0975,108923.729,0,2944.247227,40489.87,0,2677.2845,0,139708.777,106797.931,110865.2645,0
"2011/2/24",0,21170.616,0,15979.656,0,7337.946667,18878.193,0,2324.835,0,0,0,25057.62733,19478.16033,10868.17367,22360.21833,109054.792,0,2946.937849,40519.38333,0,2678.634333,0,139864.006,106901.6847,110948.9643,0
"2011/2/25",0,21181.13,0,16013.19,0,7338.118333,18889.4125,0,2328.0675,0,0,0,25087.99667,19514.65417,10881.87583,22373.33917,109185.855,0,2949.628471,40548.89667,0,2679.984167,0,140019.235,107005.4383,111032.6642,0
"2011/2/28",0,21191.644,0,16046.724,0,7338.29,18900.632,0,2331.3,0,0,0,25118.366,19551.148,10895.578,22386.46,109316.918,0,2952.319093,40578.41,0,2681.334,0,140174.464,107109.192,111116.364,0
"2011/3/1",0,21202.158,0,16080.258,0,7338.461667,18911.8515,0,2334.5325,0,0,0,25148.73533,19587.64183,10909.28017,22399.58083,109447.981,0,2955.009715,40607.92333,0,2682.683833,0,140329.693,107212.9457,111200.0638,0
"2011/3/2",0,21212.672,0,16113.792,0,7338.633333,18923.071,0,2337.765,0,0,0,25179.10467,19624.13567,10922.98233,22412.70167,109579.044,0,2957.700337,40637.43667,0,2684.033667,0,140484.922,107316.6993,111283.7637,0
"2011/3/3",0,21223.186,0,16147.326,0,7338.805,18934.2905,0,2340.9975,0,0,0,25209.474,19660.6295,10936.6845,22425.8225,109710.107,0,2960.390959,40666.95,0,2685.3835,0,140640.151,107420.453,111367.4635,0
"2011/3/4",0,21233.7,0,16180.86,0,7338.976667,18945.51,0,2344.23,0,0,0,25239.84333,19697.12333,10950.38667,22438.94333,109841.17,0,2963.081581,40696.46333,0,2686.733333,0,140795.38,107524.2067,111451.1633,0
"2011/3/7",0,21244.214,0,16214.394,0,7339.148333,18956.7295,0,2347.4625,0,0,0,25270.21267,19733.61717,10964.08883,22452.06417,109972.233,0,2965.772203,40725.97667,0,2688.083167,0,140950.609,107627.9603,111534.8632,0
"2011/3/8",0,21254.728,0,16247.928,0,7339.32,18967.949,0,2350.695,0,0,0,25300.582,19770.111,10977.791,22465.185,110103.296,0,2968.462825,40755.49,0,2689.433,0,141105.838,107731.714,111618.563,0
"2011/3/9",0,21265.242,0,16281.462,0,7339.491667,18979.1685,0,2353.9275,0,0,0,25330.95133,19806.60483,10991.49317,22478.30583,110234.359,0,2971.153447,40785.00333,0,2690.782833,0,141261.067,107835.4677,111702.2628,0
"2011/3/10",0,21275.756,0,16314.996,0,7339.663333,18990.388,0,2357.16,0,0,0,25361.32067,19843.09867,11005.19533,22491.42667,110365.422,0,2973.844069,40814.51667,0,2692.132667,0,141416.296,107939.2213,111785.9627,0
"2011/3/11",0,21286.27,0,16348.53,0,7339.835,19001.6075,0,2360.3925,0,0,0,25391.69,19879.5925,11018.8975,22504.5475,110496.485,0,2976.534692,40844.03,0,2693.4825,0,141571.525,108042.975,111869.6625,0
"2011/3/14",0,21296.784,0,16382.064,0,7340.006667,19012.827,0,2363.625,0,0,0,25422.05933,19916.08633,11032.59967,22517.66833,110627.548,0,2979.225314,40873.54333,0,2694.832333,0,141726.754,108146.7287,111953.3623,0
"2011/3/15",0,21307.298,0,16415.598,0,7340.178333,19024.0465,0,2366.8575,0,0,0,25452.42867,19952.58017,11046.30183,22530.78917,110758.611,0,2981.915936,40903.05667,0,2696.182167,0,141881.983,108250.4823,112037.0622,0
"2011/3/16",0,21317.812,0,16449.132,0,7340.35,19035.266,0,2370.09,0,0,0,25482.798,19989.074,11060.004,22543.91,110889.674,0,2984.606558,40932.57,0,2697.532,0,142037.212,108354.236,112120.762,0
"2011/3/17",0,21328.326,0,16482.666,0,7340.521667,19046.4855,0,2373.3225,0,0,0,25513.16733,20025.56783,11073.70617,22557.03083,111020.737,0,2987.29718,40962.08333,0,2698.881833,0,142192.441,108457.9897,112204.4618,0
"2011/3/18",0,21338.84,0,16516.2,0,7340.693333,19057.705,0,2376.555,0,0,0,25543.53667,20062.06167,11087.40833,22570.15167,111151.8,0,2989.987802,40991.59667,0,2700.231667,0,142347.67,108561.7433,112288.1617,0
"2011/3/21",0,21349.354,0,16549.734,0,7340.865,19068.9245,0,2379.7875,0,0,0,25573.906,20098.5555,11101.1105,22583.2725,111282.863,0,2992.678424,41021.11,0,2701.5815,0,142502.899,108665.497,112371.8615,0
"2011/3/22",0,21359.868,0,16583.268,0,7341.036667,19080.144,0,2383.02,0,0,0,25604.27533,20135.04933,11114.81267,22596.39333,111413.926,0,2995.369046,41050.62333,0,2702.931333,0,142658.128,108769.2507,112455.5613,0
"2011/3/23",0,21370.382,0,16616.802,0,7341.208333,19091.3635,0,2386.2525,0,0,0,25634.64467,20171.54317,11128.51483,22609.51417,111544.989,0,2998.059668,41080.13667,0,2704.281167,0,142813.357,108873.0043,112539.2612,0
"2011/3/24",0,21380.896,0,16650.336,0,7341.38,19102.583,0,2389.485,0,0,0,25665.014,20208.037,11142.217,22622.635,111676.052,0,3000.75029,41109.65,0,2705.631,0,142968.586,108976.758,112622.961,0
"2011/3/25",0,21391.41,0,16683.87,0,7341.551667,19113.8025,0,2392.7175,0,0,0,25695.38333,20244.53083,11155.91917,22635.75583,111807.115,0,3003.440912,41139.16333,0,2706.980833,0,143123.815,109080.5117,112706.6608,0
"2011/3/28",0,21401.924,0,16717.404,0,7341.723333,19125.022,0,2395.95,0,0,0,25725.75267,20281.02467,11169.62133,22648.87667,111938.178,0,3006.131534,41168.67667,0,2708.330667,0,143279.044,109184.2653,112790.3607,0
"2011/3/29",0,21412.438,0,16750.938,0,7341.895,19136.2415,0,2399.1825,0,0,0,25756.122,20317.5185,11183.3235,22661.9975,112069.241,0,3008.822156,41198.19,0,2709.6805,0,143434.273,109288.019,112874.0605,0
"2011/3/30",0,21422.952,0,16784.472,0,7342.066667,19147.461,0,2402.415,0,0,0,25786.49133,20354.01233,11197.02567,22675.11833,112200.304,0,3011.512778,41227.70333,0,2711.030333,0,143589.502,109391.7727,112957.7603,0
"2011/3/31",0,21443.98,0,16851.54,0,7342.41,19169.9,0,2408.88,0,0,0,25847.23,20427,11224.43,22701.36,112462.43,0,3014.2034,41286.73,0,2713.73,0,143899.96,109599.28,113125.16,0
"2011/4/1",0,21956.62407,0,16734.45356,0,7757.126949,20049.1339,0,2525.071525,0,0,0,26144.5961,21028.55085,11317.60797,23642.56678,113668.8114,0,3016.894022,42400.51305,0,2668.338475,0,146473.1058,112151.0902,115373.8888,0
"2011/4/6",0,21965.16814,0,16732.50212,0,7764.038898,20063.7878,0,2527.008051,0,0,0,26149.5522,21038.57669,11319.16093,23658.25356,113688.9177,0,3019.584644,42419.0761,0,2667.581949,0,146515.9915,112193.6203,115411.3676,0
"2011/4/7",0,21973.7122,0,16730.55068,0,7770.950847,20078.44169,0,2528.944576,0,0,0,26154.50831,21048.60254,11320.7139,23673.94034,113709.0241,0,3022.275266,42437.63915,0,2666.825424,0,146558.8773,112236.1505,115448.8464,0
"2011/4/8",0,21982.25627,0,16728.59924,0,7777.862797,20093.09559,0,2530.881102,0,0,0,26159.46441,21058.62839,11322.26686,23689.62712,113729.1304,0,3024.965888,42456.2022,0,2666.068898,0,146601.7631,112278.6807,115486.3253,0
"2011/4/11",0,21990.80034,0,16726.6478,0,7784.774746,20107.74949,0,2532.817627,0,0,0,26164.42051,21068.65424,11323.81983,23705.3139,113749.2368,0,3027.65651,42474.76525,0,2665.312373,0,146644.6488,112321.2108,115523.8041,0
"2011/4/12",0,21999.34441,0,16724.69636,0,7791.686695,20122.40339,0,2534.754153,0,0,0,26169.37661,21078.68008,11325.3728,23721.00068,113769.3431,0,3030.347132,42493.32831,0,2664.555847,0,146687.5346,112363.741,115561.2829,0
"2011/4/13",0,22007.88847,0,16722.74492,0,7798.598644,20137.05729,0,2536.690678,0,0,0,26174.33271,21088.70593,11326.92576,23736.68746,113789.4495,0,3033.037754,42511.89136,0,2663.799322,0,146730.4203,112406.2712,115598.7617,0
"2011/4/14",0,22016.43254,0,16720.79347,0,7805.510593,20151.71119,0,2538.627203,0,0,0,26179.28881,21098.73178,11328.47873,23752.37424,113809.5558,0,3035.728376,42530.45441,0,2663.042797,0,146773.3061,112448.8014,115636.2405,0
"2011/4/15",0,22024.97661,0,16718.84203,0,7812.422542,20166.36508,0,2540.563729,0,0,0,26184.24492,21108.75763,11330.03169,23768.06102,113829.6622,0,3038.418998,42549.01746,0,2662.286271,0,146816.1919,112491.3315,115673.7193,0
"2011/4/18",0,22033.52068,0,16716.89059,0,7819.334492,20181.01898,0,2542.500254,0,0,0,26189.20102,21118.78347,11331.58466,23783.7478,113849.7686,0,3041.10962,42567.58051,0,2661.529746,0,146859.0776,112533.8617,115711.1981,0
"2011/4/19",0,22042.06475,0,16714.93915,0,7826.246441,20195.67288,0,2544.43678,0,0,0,26194.15712,21128.80932,11333.13763,23799.43458,113869.8749,0,3043.800242,42586.14356,0,2660.77322,0,146901.9634,112576.3919,115748.6769,0
"2011/4/20",0,22050.60881,0,16712.98771,0,7833.15839,20210.32678,0,2546.373305,0,0,0,26199.11322,21138.83517,11334.69059,23815.12136,113889.9813,0,3046.490864,42604.70661,0,2660.016695,0,146944.8492,112618.922,115786.1558,0
"2011/4/21",0,22059.15288,0,16711.03627,0,7840.070339,20224.98068,0,2548.309831,0,0,0,26204.06932,21148.86102,11336.24356,23830.80814,113910.0876,0,3049.181486,42623.26966,0,2659.260169,0,146987.7349,112661.4522,115823.6346,0
"2011/4/26",0,22067.69695,0,16709.08483,0,7846.982288,20239.63458,0,2550.246356,0,0,0,26209.02542,21158.88686,11337.79653,23846.49492,113930.194,0,3051.872108,42641.83271,0,2658.503644,0,147030.6207,112703.9824,115861.1134,0
"2011/4/27",0,22076.24102,0,16707.13339,0,7853.894237,20254.28847,0,2552.182881,0,0,0,26213.98153,21168.91271,11339.34949,23862.18169,113950.3003,0,3054.562731,42660.39576,0,2657.747119,0,147073.5064,112746.5125,115898.5922,0
"2011/4/28",0,22084.78508,0,16705.18195,0,7860.806186,20268.94237,0,2554.119407,0,0,0,26218.93763,21178.93856,11340.90246,23877.86847,113970.4067,0,3057.253353,42678.95881,0,2656.990593,0,147116.3922,112789.0427,115936.071,0
"2011/4/29",0,22093.32915,0,16703.23051,0,7867.718136,20283.59627,0,2556.055932,0,0,0,26223.89373,21188.96441,11342.45542,23893.55525,113990.5131,0,3059.943975,42697.52186,0,2656.234068,0,147159.278,112831.5729,115973.5498,0
"2011/5/3",0,22101.87322,0,16701.27907,0,7874.630085,20298.25017,0,2557.992458,0,0,0,26228.84983,21198.99025,11344.00839,23909.24203,114010.6194,0,3062.634597,42716.08492,0,2655.477542,0,147202.1637,112874.1031,116011.0286,0
"2011/5/4",0,22110.41729,0,16699.32763,0,7881.542034,20312.90407,0,2559.928983,0,0,0,26233.80593,21209.0161,11345.56136,23924.92881,114030.7258,0,3065.325219,42734.64797,0,2654.721017,0,147245.0495,112916.6332,116048.5075,0
"2011/5/5",0,22118.96136,0,16697.37619,0,7888.453983,20327.55797,0,2561.865508,0,0,0,26238.76203,21219.04195,11347.11432,23940.61559,114050.8321,0,3068.015841,42753.21102,0,2653.964492,0,147287.9353,112959.1634,116085.9863,0
"2011/5/6",0,22127.50542,0,16695.42475,0,7895.365932,20342.21186,0,2563.802034,0,0,0,26243.71814,21229.0678,11348.66729,23956.30237,114070.9385,0,3070.706463,42771.77407,0,2653.207966,0,147330.821,113001.6936,116123.4651,0
"2011/5/9",0,22136.04949,0,16693.47331,0,7902.277881,20356.86576,0,2565.738559,0,0,0,26248.67424,21239.09364,11350.22025,23971.98915,114091.0448,0,3073.397085,42790.33712,0,2652.451441,0,147373.7068,113044.2237,116160.9439,0
"2011/5/11",0,22144.59356,0,16691.52186,0,7909.189831,20371.51966,0,2567.675085,0,0,0,26253.63034,21249.11949,11351.77322,23987.67593,114111.1512,0,3076.087707,42808.90017,0,2651.694915,0,147416.5925,113086.7539,116198.4227,0
"2011/5/12",0,22153.13763,0,16689.57042,0,7916.10178,20386.17356,0,2569.61161,0,0,0,26258.58644,21259.14534,11353.32619,24003.36271,114131.2575,0,3078.778329,42827.46322,0,2650.93839,0,147459.4783,113129.2841,116235.9015,0
"2011/5/13",0,22161.68169,0,16687.61898,0,7923.013729,20400.82746,0,2571.548136,0,0,0,26263.54254,21269.17119,11354.87915,24019.04949,114151.3639,0,3081.468951,42846.02627,0,2650.181864,0,147502.3641,113171.8142,116273.3803,0
"2011/5/16",0,22170.22576,0,16685.66754,0,7929.925678,20415.48136,0,2573.484661,0,0,0,26268.49864,21279.19703,11356.43212,24034.73627,114171.4703,0,3084.159573,42864.58932,0,2649.425339,0,147545.2498,113214.3444,116310.8592,0
"2011/5/17",0,22178.76983,0,16683.7161,0,7936.837627,20430.13525,0,2575.421186,0,0,0,26273.45475,21289.22288,11357.98508,24050.42305,114191.5766,0,3086.850195,42883.15237,0,2648.668814,0,147588.1356,113256.8746,116348.338,0
"2011/5/18",0,22187.3139,0,16681.76466,0,7943.749576,20444.78915,0,2577.357712,0,0,0,26278.41085,21299.24873,11359.53805,24066.10983,114211.683,0,3089.540817,42901.71542,0,2647.912288,0,147631.0214,113299.4047,116385.8168,0
"2011/5/19",0,22195.85797,0,16679.81322,0,7950.661525,20459.44305,0,2579.294237,0,0,0,26283.36695,21309.27458,11361.09102,24081.79661,114231.7893,0,3092.231439,42920.27847,0,2647.155763,0,147673.9071,113341.9349,116423.2956,0
"2011/5/20",0,22204.40203,0,16677.86178,0,7957.573475,20474.09695,0,2581.230763,0,0,0,26288.32305,21319.30042,11362.64398,24097.48339,114251.8957,0,3094.922061,42938.84153,0,2646.399237,0,147716.7929,113384.4651,116460.7744,0
